,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_2661_1708943138.xes,[],[],[],[],,,,,[],[],6116
log_2662_1708943142.xes,"[(1274, 1274)]","[(1282, 1282)]",['sudden'],['sudden'],1.0,1.0,1.0,16.0,['sudden'],['sudden'],2934
log_2663_1708943144.xes,[],[],[],[],,,,,[],[],5862
log_2664_1708943149.xes,[],"[(1178, 1677), (2943, 2943)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",4765
log_2665_1708943154.xes,"[(1869, 1869)]","[(1608, 2141), (3335, 3335), (5066, 5665)]",['sudden'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'gradual', nan]",7432
log_2666_1708943162.xes,[],"[(1720, 2258)]",[],['gradual'],,,,,[nan],['gradual'],3526
log_2667_1708943165.xes,[],"[(1916, 1916), (3066, 3412)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4957
log_2668_1708943169.xes,"[(1620, 1620), (5062, 5062)]","[(1295, 1746), (3006, 3006), (4988, 5516)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'sudden', 'gradual', nan, nan]",7199
log_2669_1708943181.xes,[],[],[],[],,,,,[],[],1145
log_266_1708942934.xes,[],[],[],[],,,,,[],[],1425
log_2670_1708943182.xes,"[(1103, 1103), (2696, 2696), (4177, 4177)]","[(1013, 1013), (2623, 2623), (4114, 4114)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,150.66666666666666,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",5175
log_2671_1708943187.xes,"[(1716, 1716), (3296, 3296)]","[(1545, 2140), (3288, 3288), (4731, 5212)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.4,0.5,0.3333333333333333,16.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",7098
log_2672_1708943194.xes,[],[],[],[],,,,,[],[],4008
log_2673_1708943197.xes,"[(1167, 1167)]","[(1004, 1004), (3003, 3003)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,326.0,"['sudden', nan]","['sudden', 'sudden']",4756
log_2674_1708943205.xes,[],"[(1457, 1875), (2986, 2986), (4895, 5346)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7149
log_2675_1708943217.xes,[],[],[],[],,,,,[],[],4620
log_2676_1708943223.xes,"[(2252, 2951)]","[(1670, 1670), (3186, 3186)]",['gradual'],"['sudden', 'sudden']",,,,,"[nan, nan, 'gradual']","['sudden', 'sudden', nan]",4477
log_2677_1708943229.xes,"[(2162, 2162)]","[(1911, 2213)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4166
log_2678_1708943232.xes,[],"[(1212, 1212), (2300, 2767)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4527
log_2679_1708943236.xes,"[(1755, 1755), (3177, 3177)]","[(1766, 1766), (3194, 3540)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,22.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5405
log_267_1708942732.xes,"[(1233, 1233), (4695, 4695)]","[(1056, 1483), (2864, 3203), (4643, 5067)]","['sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan]",6422
log_2680_1708943242.xes,[],"[(1707, 2284), (3350, 3350), (4841, 4841)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6123
log_2681_1708943248.xes,[],[],[],[],,,,,[],[],1083
log_2682_1708943249.xes,[],[],[],[],,,,,[],[],2818
log_2683_1708943251.xes,"[(1919, 1919)]","[(1409, 1849), (3123, 3123)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4299
log_2684_1708943262.xes,"[(1837, 1837)]","[(1731, 1731)]",['sudden'],['sudden'],1.0,1.0,1.0,212.0,['sudden'],['sudden'],3231
log_2685_1708943264.xes,"[(1567, 1567), (3249, 3249), (4996, 4996)]","[(1530, 1530), (3206, 3206), (4938, 5322)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,80.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7301
log_2686_1708943273.xes,[],"[(1663, 2186)]",[],['gradual'],,,,,[nan],['gradual'],4154
log_2687_1708943276.xes,[],[],[],[],,,,,[],[],4508
log_2688_1708943281.xes,[],[],[],[],,,,,[],[],1925
log_2689_1708943283.xes,"[(1191, 1191)]","[(1128, 1638)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3455
log_268_1708942737.xes,[],"[(1116, 1687), (3150, 3523)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",5148
log_2690_1708943286.xes,"[(1590, 1590), (3762, 3762)]","[(1364, 1752), (3657, 3657)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,210.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5452
log_2691_1708943294.xes,"[(1703, 1703), (3764, 3764)]","[(1652, 1969), (3772, 4081)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5434
log_2692_1708943300.xes,"[(1311, 1311), (3343, 3343)]","[(1112, 1441), (3304, 3304), (4800, 4800)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.4,0.5,0.3333333333333333,78.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",6462
log_2693_1708943305.xes,"[(1835, 1835), (3508, 3508), (4805, 4805)]","[(1828, 1828), (3513, 3995)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual']",0.4,0.3333333333333333,0.5,14.0,"['sudden', nan, 'sudden', 'sudden']","['sudden', 'gradual', nan, nan]",5154
log_2694_1708943308.xes,[],[],[],[],,,,,[],[],4924
log_2695_1708943313.xes,"[(3461, 3461), (5443, 5443)]","[(1329, 1751), (3481, 3481), (5443, 5443)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,20.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6579
log_2696_1708943318.xes,"[(1888, 1888)]","[(1394, 1922)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3494
log_2697_1708943321.xes,"[(1340, 1340)]","[(1308, 1308)]",['sudden'],['sudden'],1.0,1.0,1.0,64.0,['sudden'],['sudden'],2412
log_2698_1708943322.xes,"[(1442, 1442)]","[(1456, 1456)]",['sudden'],['sudden'],1.0,1.0,1.0,28.0,['sudden'],['sudden'],2931
log_2699_1708943140.xes,"[(1504, 1504)]","[(1449, 1449)]",['sudden'],['sudden'],1.0,1.0,1.0,110.0,['sudden'],['sudden'],2738
log_269_1708942739.xes,[],[],[],[],,,,,[],[],3518
log_26_1708942845.xes,"[(1406, 1406), (2439, 2439)]","[(1380, 1380), (2456, 2456)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,43.0,"['sudden', 'sudden']","['sudden', 'sudden']",3763
log_2700_1708943143.xes,[],[],[],[],,,,,[],[],3135
log_2701_1708943146.xes,"[(1424, 1424)]","[(1334, 1334), (2882, 2882), (3920, 3920)]",['sudden'],"['sudden', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,180.0,"['sudden', nan, nan]","['sudden', 'sudden', 'sudden']",5155
log_2702_1708943149.xes,"[(1651, 1651)]","[(1860, 1860)]",['sudden'],['sudden'],1.0,1.0,1.0,418.0,['sudden'],['sudden'],2984
log_2703_1708943159.xes,"[(1949, 1949)]","[(1837, 2235)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3300
log_2704_1708943164.xes,"[(3647, 3647), (5697, 5697)]","[(1811, 2153), (3510, 3510), (5502, 5890)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.4,0.5,0.3333333333333333,274.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",7699
log_2705_1708943171.xes,"[(1111, 1111)]","[(1142, 1142)]",['sudden'],['sudden'],1.0,1.0,1.0,62.0,['sudden'],['sudden'],2640
log_2706_1708943173.xes,"[(1133, 1133)]","[(1138, 1138)]",['sudden'],['sudden'],1.0,1.0,1.0,10.0,['sudden'],['sudden'],2152
log_2707_1708943175.xes,"[(1534, 1534)]","[(1210, 1618)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3183
log_2708_1708943178.xes,[],"[(1524, 2001)]",[],['gradual'],,,,,[nan],['gradual'],3657
log_2709_1708943183.xes,"[(2040, 2040)]","[(1850, 2296)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3522
log_270_1708942743.xes,"[(1339, 1339), (3483, 3483)]","[(1189, 1675), (3428, 3826)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5468
log_2710_1708943186.xes,"[(1408, 1408), (3078, 3078), (5367, 5367)]","[(1306, 1306), (2963, 3329), (5245, 5820)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,204.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7450
log_2711_1708943193.xes,"[(1476, 1476), (2907, 2907)]","[(1370, 1370), (2704, 2704)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,309.0,"['sudden', 'sudden']","['sudden', 'sudden']",4036
log_2712_1708943196.xes,[],"[(1116, 1652), (3072, 3421), (5091, 5513)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",7376
log_2713_1708943201.xes,[],[],[],[],,,,,[],[],4952
log_2714_1708943209.xes,[],[],[],[],,,,,[],[],3483
log_2715_1708943211.xes,"[(2744, 2744)]","[(1032, 1556), (2669, 3178), (4968, 5464)]",['sudden'],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'gradual', nan]",7029
log_2716_1708943219.xes,[],[],[],[],,,,,[],[],3764
log_2717_1708943225.xes,"[(2068, 2068)]","[(1999, 1999)]",['sudden'],['sudden'],1.0,1.0,1.0,138.0,['sudden'],['sudden'],3166
log_2718_1708943229.xes,[],"[(1742, 1742), (3038, 3383), (4957, 5294)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6530
log_2719_1708943235.xes,"[(1909, 1909)]","[(1704, 2183)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3790
log_271_1708942747.xes,[],[],[],[],,,,,[],[],3081
log_2720_1708943239.xes,[],"[(1760, 1760), (3577, 3882), (4960, 5524)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6556
log_2721_1708943244.xes,"[(2272, 2272), (3941, 3941), (6273, 6273)]","[(1961, 2273), (3871, 4412), (6271, 6687)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",7889
log_2722_1708943250.xes,[],[],[],[],,,,,[],[],4758
log_2723_1708943253.xes,"[(1973, 1973), (3935, 3935)]","[(1880, 1880), (3857, 3857)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,171.0,"['sudden', 'sudden']","['sudden', 'sudden']",5142
log_2724_1708943258.xes,[],[],[],[],,,,,[],[],2748
log_2725_1708943260.xes,[],"[(1031, 1444)]",[],['gradual'],,,,,[nan],['gradual'],3066
log_2726_1708943263.xes,[],"[(1257, 1257), (2381, 2828)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4481
log_2727_1708943265.xes,"[(1360, 1360), (2868, 2868), (4780, 4780)]","[(1272, 1272), (2780, 2780), (4666, 5027)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,176.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6664
log_2728_1708943269.xes,[],[],[],[],,,,,[],[],6268
log_2729_1708943272.xes,"[(637, 637), (1082, 1082), (2945, 2945)]","[(1001, 1512), (2955, 3330)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', nan, nan, nan]",5055
log_272_1708942749.xes,[],[],[],[],,,,,[],[],5408
log_2730_1708943275.xes,"[(2765, 2765)]","[(1074, 1627), (2749, 3164)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4374
log_2731_1708943277.xes,"[(1609, 1609)]","[(1572, 1572)]",['sudden'],['sudden'],1.0,1.0,1.0,74.0,['sudden'],['sudden'],3470
log_2732_1708943278.xes,[],[],[],[],,,,,[],[],4506
log_2733_1708943281.xes,[],[],[],[],,,,,[],[],1320
log_2734_1708943282.xes,"[(1197, 1197), (2901, 2901), (4312, 4312)]","[(1096, 1096), (2835, 3263), (4264, 4264)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,149.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5560
log_2735_1708943290.xes,"[(1890, 1890), (3393, 3393)]","[(1360, 1855), (3255, 3823)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5361
log_2736_1708943294.xes,"[(1601, 1601)]","[(1637, 1637), (3388, 3388), (4537, 5101)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,72.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",6413
log_2737_1708943145.xes,"[(1272, 1272)]","[(1027, 1348)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3333
log_2738_1708943152.xes,[],"[(1117, 1117), (3045, 3449)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4786
log_2739_1708943155.xes,"[(1875, 1875), (3540, 3540)]","[(1837, 1837), (3508, 3508)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,70.0,"['sudden', 'sudden']","['sudden', 'sudden']",5364
log_273_1708942752.xes,[],[],[],[],,,,,[],[],3608
log_2740_1708943158.xes,"[(1163, 1163), (2726, 2726), (3304, 3304), (4571, 4571)]","[(1107, 1521), (3310, 3310), (4560, 4887)]","['sudden', 'sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.28571428571428575,0.25,0.3333333333333333,12.0,"['sudden', nan, nan, 'sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan, nan]",6226
log_2741_1708943165.xes,[],"[(1443, 1443), (2563, 3073)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4262
log_2742_1708943169.xes,[],"[(1406, 1406)]",[],['sudden'],,,,,[nan],['sudden'],2426
log_2743_1708943171.xes,[],"[(1680, 2214), (4139, 4594), (5623, 5623)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7442
log_2744_1708943178.xes,"[(2589, 2589)]","[(1769, 2332)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3840
log_2745_1708943183.xes,"[(1391, 1391)]","[(1244, 1244), (2860, 3403), (4865, 5343)]",['sudden'],"['sudden', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,294.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",7320
log_2746_1708943192.xes,[],"[(1156, 1512), (2569, 3044)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",4659
log_2747_1708943195.xes,"[(1745, 1745)]","[(1537, 1952)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3713
log_2748_1708943204.xes,[],"[(1756, 1756), (3742, 4084), (5669, 6131)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7619
log_2749_1708943216.xes,"[(1921, 1921)]","[(1834, 1834)]",['sudden'],['sudden'],1.0,1.0,1.0,174.0,['sudden'],['sudden'],3199
log_274_1708942756.xes,"[(1255, 1255), (2648, 2648)]","[(1114, 1620), (2643, 3135)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",4501
log_2750_1708943218.xes,"[(1280, 1280)]","[(1042, 1042)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",2115
log_2751_1708943223.xes,"[(1927, 1927), (3233, 3233)]","[(1963, 1963), (3239, 3239)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,42.0,"['sudden', 'sudden']","['sudden', 'sudden']",4545
log_2752_1708943226.xes,[],[],[],[],,,,,[],[],1804
log_2753_1708943227.xes,"[(1433, 1433)]","[(1384, 1384)]",['sudden'],['sudden'],1.0,1.0,1.0,98.0,['sudden'],['sudden'],3338
log_2754_1708943232.xes,"[(3615, 3615)]","[(1201, 1788), (3447, 3447)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,336.0,"['sudden', nan]","['sudden', 'gradual']",5327
log_2755_1708943235.xes,"[(1846, 1846), (3313, 3313)]","[(1679, 1679), (3291, 3643)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,334.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5427
log_2756_1708943238.xes,"[(1153, 1153)]","[(1059, 1378)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2707
log_2757_1708943240.xes,[],"[(1728, 2283), (4191, 4191), (5205, 5707)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",6849
log_2758_1708943246.xes,"[(1741, 1741), (3405, 3405)]","[(1512, 1833), (3280, 3650)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5454
log_2759_1708943252.xes,"[(4444, 5492)]","[(1884, 2363), (3941, 3941), (5680, 5680)]",['gradual'],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'gradual']","['gradual', 'sudden', 'sudden', nan]",7076
log_275_1708942759.xes,[],"[(1597, 2103), (3247, 3247), (4364, 4364)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",5888
log_2760_1708943267.xes,[],[],[],[],,,,,[],[],3142
log_2761_1708943271.xes,[],[],[],[],,,,,[],[],2890
log_2762_1708943275.xes,[],"[(1635, 1635), (2814, 3411), (4829, 4829)]",[],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'sudden']",5903
log_2763_1708943282.xes,[],"[(1301, 1301), (2524, 2843), (4041, 4451)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",5788
log_2764_1708943288.xes,"[(1801, 1801)]","[(1697, 1697)]",['sudden'],['sudden'],1.0,1.0,1.0,208.0,['sudden'],['sudden'],2979
log_2765_1708943290.xes,"[(2001, 2001)]","[(1547, 1547)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",2605
log_2766_1708943292.xes,[],[],[],[],,,,,[],[],6056
log_2767_1708943297.xes,"[(2279, 2279)]","[(1859, 2328), (3979, 3979), (5745, 6076)]",['sudden'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'gradual', nan]",7515
log_2768_1708943306.xes,"[(1250, 1250), (2647, 2647)]","[(1156, 1156), (2574, 2574), (4122, 4122)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,167.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",5348
log_2769_1708943311.xes,[],[],[],[],,,,,[],[],4120
log_276_1708942762.xes,[],[],[],[],,,,,[],[],7984
log_2770_1708943315.xes,"[(2010, 2010)]","[(1641, 2197)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3738
log_2771_1708943319.xes,"[(1970, 1970)]","[(1975, 1975)]",['sudden'],['sudden'],1.0,1.0,1.0,10.0,['sudden'],['sudden'],3247
log_2772_1708943320.xes,[],[],[],[],,,,,[],[],4206
log_2773_1708943322.xes,"[(1187, 1187)]","[(1189, 1632)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2994
log_2774_1708943325.xes,"[(2003, 2368)]","[(1537, 1537), (2552, 2874), (4652, 4652)]",['gradual'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,1055.0,"['gradual', nan, nan]","['gradual', 'sudden', 'sudden']",5804
log_2775_1708943147.xes,"[(2114, 2114)]","[(1708, 1708)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",3430
log_2776_1708943150.xes,"[(1665, 1665)]","[(1439, 1966)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3324
log_2777_1708943152.xes,"[(1921, 1921)]","[(1868, 1868)]",['sudden'],['sudden'],1.0,1.0,1.0,106.0,['sudden'],['sudden'],3283
log_2778_1708943155.xes,"[(1318, 1318)]","[(1089, 1089)]",['sudden'],['sudden'],1.0,1.0,1.0,458.0,['sudden'],['sudden'],2877
log_2779_1708943160.xes,[],[],[],[],,,,,[],[],1808
log_277_1708942770.xes,"[(1553, 1553), (3323, 3323), (5586, 5586)]","[(1464, 1464), (3247, 3799), (5451, 5945)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,178.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7264
log_2780_1708943160.xes,"[(1906, 1906), (4041, 4041), (6007, 6007)]","[(1700, 2296), (4046, 4046), (5966, 5966)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,46.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7319
log_2781_1708943166.xes,"[(1835, 1835)]","[(1662, 1984)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3004
log_2782_1708943169.xes,"[(1195, 1195), (2393, 2393)]","[(1189, 1189), (2361, 2761), (4381, 4381)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.4,0.5,0.3333333333333333,12.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",5596
log_2783_1708943177.xes,[],[],[],[],,,,,[],[],2062
log_2784_1708943178.xes,"[(2014, 2014)]","[(1856, 2292)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3734
log_2785_1708943180.xes,"[(1527, 1527)]","[(1469, 1876)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2939
log_2786_1708943183.xes,[],[],[],[],,,,,[],[],5572
log_2787_1708943186.xes,[],[],[],[],,,,,[],[],1993
log_2788_1708943188.xes,"[(1723, 1723)]","[(1712, 1712)]",['sudden'],['sudden'],1.0,1.0,1.0,22.0,['sudden'],['sudden'],3336
log_2789_1708943190.xes,[],[],[],[],,,,,[],[],1234
log_278_1708942781.xes,"[(3866, 4363)]","[(1518, 1518), (2867, 2867), (4622, 5169)]",['gradual'],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'gradual']","['sudden', 'sudden', 'gradual', nan]",6656
log_2790_1708943192.xes,[],[],[],[],,,,,[],[],3910
log_2791_1708943194.xes,[],"[(1896, 2441)]",[],['gradual'],,,,,[nan],['gradual'],4332
log_2792_1708943197.xes,"[(1381, 1381)]","[(1230, 1230)]",['sudden'],['sudden'],1.0,1.0,1.0,302.0,['sudden'],['sudden'],2575
log_2793_1708943200.xes,"[(3704, 3704), (5399, 5399)]","[(1808, 1808), (3405, 3928), (5335, 5706)]","['sudden', 'sudden']","['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7341
log_2794_1708943206.xes,"[(3051, 3051), (4742, 4742)]","[(1244, 1244), (2939, 2939), (4562, 4562)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,292.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",5662
log_2795_1708943214.xes,"[(1549, 1549)]","[(1603, 1603)]",['sudden'],['sudden'],1.0,1.0,1.0,108.0,['sudden'],['sudden'],3566
log_2796_1708943219.xes,[],"[(1868, 1868), (2924, 3455)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4557
log_2797_1708943223.xes,[],"[(1495, 1495), (3312, 3312), (5231, 5231)]",[],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'sudden']",6843
log_2798_1708943237.xes,[],"[(1045, 1045), (2284, 2606), (4341, 4873)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6256
log_2799_1708943245.xes,"[(1027, 1027), (2279, 2279), (3509, 3509), (4211, 4211)]","[(1026, 1026), (2278, 2278), (4189, 4189)]","['sudden', 'sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8571428571428571,0.75,1.0,16.0,"['sudden', 'sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden', nan]",5771
log_279_1708942785.xes,[],"[(1981, 1981), (3078, 3078)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4993
log_27_1708942848.xes,[],[],[],[],,,,,[],[],5841
log_2800_1708943249.xes,[],[],[],[],,,,,[],[],6144
log_2801_1708943252.xes,"[(1221, 1221), (2467, 2467)]","[(1179, 1179), (2420, 2420)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,89.0,"['sudden', 'sudden']","['sudden', 'sudden']",3885
log_2802_1708943256.xes,"[(1726, 1726), (3723, 3723)]","[(1708, 2062), (3740, 4284)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",6218
log_2803_1708943262.xes,[],[],[],[],,,,,[],[],5956
log_2804_1708943272.xes,"[(1840, 1840)]","[(1732, 1732)]",['sudden'],['sudden'],1.0,1.0,1.0,216.0,['sudden'],['sudden'],3100
