log_name,drift_types,change_trace_idx
log_1926_1708943161.xes,"sudden, sudden","[(1889, 1889), (3834, 3834)]"
log_1927_1708943166.xes,sudden,"[(1684, 1684)]"
log_1928_1708943179.xes,,
log_1929_1708943180.xes,"sudden, sudden, sudden","[(1770, 1770), (3217, 3217), (5074, 5074)]"
log_192_1708942740.xes,,
log_1930_1708943184.xes,,
log_1931_1708943185.xes,"sudden, sudden","[(2130, 2130), (4883, 4883)]"
log_1932_1708943192.xes,,
log_1933_1708943193.xes,sudden,"[(4067, 4067)]"
log_1934_1708943196.xes,"sudden, sudden, sudden","[(1934, 1934), (2978, 2978), (4142, 4142)]"
log_1935_1708943201.xes,,
log_1936_1708943207.xes,sudden,"[(1137, 1137)]"
log_1937_1708943218.xes,sudden,"[(1682, 1682)]"
log_1938_1708943221.xes,,
log_1939_1708943058.xes,"sudden, sudden","[(1023, 1023), (2707, 2707)]"
log_193_1708942740.xes,sudden,"[(4908, 4908)]"
log_1940_1708943063.xes,,
log_1941_1708943065.xes,,
log_1942_1708943069.xes,gradual,"[(270, 784)]"
log_1943_1708943074.xes,,
log_1944_1708943077.xes,,
log_1945_1708943079.xes,,
log_1946_1708943083.xes,sudden,"[(2932, 2932)]"
log_1947_1708943089.xes,sudden,"[(1951, 1951)]"
log_1948_1708943093.xes,,
log_1949_1708943095.xes,,
log_194_1708942746.xes,sudden,"[(1674, 1674)]"
log_1950_1708943100.xes,"sudden, sudden","[(1403, 1403), (3204, 3204)]"
log_1951_1708943104.xes,,
log_1952_1708943110.xes,"sudden, sudden","[(1284, 1284), (2782, 2782)]"
log_1953_1708943114.xes,sudden,"[(1512, 1512)]"
log_1954_1708943118.xes,sudden,"[(1826, 1826)]"
log_1955_1708943139.xes,,
log_1956_1708943140.xes,"sudden, sudden","[(3179, 3179), (5083, 5083)]"
log_1957_1708943142.xes,sudden,"[(1758, 1758)]"
log_1958_1708943146.xes,,
log_1959_1708943149.xes,sudden,"[(2407, 2407)]"
log_195_1708942749.xes,,
log_1960_1708943150.xes,sudden,"[(1246, 1246)]"
log_1961_1708943153.xes,,
log_1962_1708943163.xes,sudden,"[(1742, 1742)]"
log_1963_1708943168.xes,,
log_1964_1708943172.xes,"sudden, sudden","[(4084, 4084), (4215, 4215)]"
log_1965_1708943175.xes,,
log_1966_1708943181.xes,"sudden, sudden","[(2001, 2001), (3555, 3555)]"
log_1967_1708943187.xes,,
log_1968_1708943189.xes,"sudden, sudden, sudden","[(1467, 1467), (3291, 3291), (5166, 5166)]"
log_1969_1708943197.xes,sudden,"[(2006, 2006)]"
log_196_1708942754.xes,sudden,"[(1825, 1825)]"
log_1970_1708943200.xes,"sudden, sudden","[(1232, 1232), (2383, 2383)]"
log_1971_1708943204.xes,,
log_1972_1708943205.xes,,
log_1973_1708943209.xes,,
log_1974_1708943215.xes,"sudden, sudden","[(1071, 1071), (2733, 2733)]"
log_1975_1708943222.xes,"sudden, sudden, sudden","[(1466, 1466), (1726, 1726), (3094, 3094)]"
log_1976_1708943225.xes,"sudden, sudden, sudden","[(2340, 2340), (3855, 3855), (5491, 5491)]"
log_1977_1708943059.xes,,
log_1978_1708943062.xes,sudden,"[(2214, 2214)]"
log_1979_1708943063.xes,"sudden, sudden, sudden","[(1124, 1124), (2154, 2154), (4131, 4131)]"
log_197_1708942767.xes,sudden,"[(1979, 1979)]"
log_1980_1708943065.xes,"sudden, sudden, sudden","[(1574, 1574), (2955, 2955), (4448, 4448)]"
log_1981_1708943071.xes,,
log_1982_1708943076.xes,sudden,"[(3637, 3637)]"
log_1983_1708943080.xes,sudden,"[(1862, 1862)]"
log_1984_1708943084.xes,,
log_1985_1708943088.xes,"gradual, sudden","[(1506, 2489), (4403, 4403)]"
log_1986_1708943096.xes,,
log_1987_1708943098.xes,,
log_1988_1708943101.xes,sudden,"[(1047, 1047)]"
log_1989_1708943104.xes,,
log_198_1708942774.xes,sudden,"[(1194, 1194)]"
log_1990_1708943108.xes,sudden,"[(1260, 1260)]"
log_1991_1708943118.xes,sudden,"[(1878, 1878)]"
log_1992_1708943123.xes,,
log_1993_1708943124.xes,,
log_1994_1708943125.xes,,
log_1995_1708943128.xes,,
log_1996_1708943131.xes,,
log_1997_1708943134.xes,,
log_1998_1708943135.xes,"sudden, sudden","[(1330, 1330), (2431, 2431)]"
log_1999_1708943139.xes,,
log_199_1708942779.xes,"sudden, sudden","[(1697, 1697), (2674, 2674)]"
log_19_1708942819.xes,sudden,"[(3461, 3461)]"
log_1_1708942732.xes,,
log_2000_1708943142.xes,,
log_2001_1708943148.xes,sudden,"[(1183, 1183)]"
log_2002_1708943154.xes,,
log_2003_1708943156.xes,sudden,"[(1601, 1601)]"
log_2004_1708943159.xes,"sudden, sudden","[(1926, 1926), (4183, 4183)]"
log_2005_1708943166.xes,,
log_2006_1708943170.xes,sudden,"[(1782, 1782)]"
log_2007_1708943178.xes,sudden,"[(2023, 2023)]"
log_2008_1708943180.xes,"sudden, sudden, sudden","[(2117, 2117), (4126, 4126), (6432, 6432)]"
log_2009_1708943184.xes,,
log_200_1708942781.xes,,
log_2010_1708943188.xes,sudden,"[(2022, 2022)]"
log_2011_1708943192.xes,sudden,"[(1339, 1339)]"
log_2012_1708943195.xes,,
log_2013_1708943203.xes,,
log_2014_1708943208.xes,"sudden, sudden","[(1432, 1432), (3109, 3109)]"
log_2015_1708943062.xes,,
log_2016_1708943071.xes,"gradual, sudden","[(547, 2754), (3412, 3412)]"
log_2017_1708943073.xes,,
log_2018_1708943075.xes,"sudden, sudden","[(1113, 1113), (1855, 1855)]"
log_2019_1708943076.xes,,
log_201_1708942783.xes,sudden,"[(1734, 1734)]"
log_2020_1708943083.xes,,
log_2021_1708943084.xes,"sudden, sudden, sudden","[(1990, 1990), (4042, 4042), (5340, 5340)]"
log_2022_1708943094.xes,"sudden, sudden","[(1443, 1443), (3020, 3020)]"
log_2023_1708943097.xes,"sudden, sudden, gradual","[(132, 132), (2006, 2006), (2694, 3069)]"
log_2024_1708943098.xes,,
log_2025_1708943100.xes,,
log_2026_1708943102.xes,,
log_2027_1708943110.xes,sudden,"[(1995, 1995)]"
log_2028_1708943112.xes,"sudden, sudden","[(1929, 1929), (3009, 3009)]"
log_2029_1708943118.xes,,
log_202_1708942791.xes,sudden,"[(3023, 3023)]"
log_2030_1708943120.xes,sudden,"[(1421, 1421)]"
log_2031_1708943127.xes,"sudden, sudden","[(122, 122), (1025, 1025)]"
log_2032_1708943128.xes,,
log_2033_1708943130.xes,,
log_2034_1708943133.xes,sudden,"[(3593, 3593)]"
log_2035_1708943147.xes,"sudden, sudden","[(1856, 1856), (3693, 3693)]"
log_2036_1708943157.xes,gradual,"[(3327, 4489)]"
log_2037_1708943162.xes,,
log_2038_1708943164.xes,,
log_2039_1708943167.xes,,
log_203_1708942795.xes,,
log_2040_1708943170.xes,,
log_2041_1708943172.xes,,
log_2042_1708943174.xes,sudden,"[(2184, 2184)]"
log_2043_1708943177.xes,"sudden, sudden","[(1570, 1570), (3754, 3754)]"
log_2044_1708943186.xes,,
log_2045_1708943189.xes,sudden,"[(2073, 2073)]"
log_2046_1708943192.xes,,
log_2047_1708943194.xes,,
log_2048_1708943200.xes,,
log_2049_1708943207.xes,sudden,"[(4197, 4197)]"
log_204_1708942799.xes,sudden,"[(1550, 1550)]"
log_2050_1708943211.xes,sudden,"[(3742, 3742)]"
log_2051_1708943218.xes,sudden,"[(1217, 1217)]"
log_2052_1708943220.xes,"sudden, sudden, sudden","[(1706, 1706), (3363, 3363), (5199, 5199)]"
log_2053_1708943067.xes,,
log_2054_1708943069.xes,sudden,"[(1171, 1171)]"
log_2055_1708943072.xes,sudden,"[(1425, 1425)]"
log_2056_1708943074.xes,sudden,"[(2198, 2198)]"
log_2057_1708943078.xes,sudden,"[(1741, 1741)]"
log_2058_1708943083.xes,,
log_2059_1708943085.xes,,
log_205_1708942800.xes,sudden,"[(3442, 3442)]"
log_2060_1708943087.xes,,
log_2061_1708943090.xes,sudden,"[(1770, 1770)]"
log_2062_1708943100.xes,,
log_2063_1708943105.xes,sudden,"[(1897, 1897)]"
log_2064_1708943108.xes,,
log_2065_1708943116.xes,,
log_2066_1708943118.xes,"sudden, sudden, sudden","[(1488, 1488), (2716, 2716), (4983, 4983)]"
log_2067_1708943124.xes,sudden,"[(1440, 1440)]"
log_2068_1708943131.xes,,
log_2069_1708943137.xes,sudden,"[(2152, 2152)]"
log_206_1708942805.xes,sudden,"[(2010, 2010)]"
log_2070_1708943143.xes,,
log_2071_1708943145.xes,,
log_2072_1708943146.xes,,
log_2073_1708943150.xes,sudden,"[(1748, 1748)]"
log_2074_1708943154.xes,,
log_2075_1708943156.xes,sudden,"[(1227, 1227)]"
log_2076_1708943159.xes,gradual,"[(118, 924)]"
log_2077_1708943159.xes,sudden,"[(3615, 3615)]"
log_2078_1708943162.xes,sudden,"[(1172, 1172)]"
log_2079_1708943163.xes,sudden,"[(3508, 3508)]"
log_207_1708942809.xes,sudden,"[(2174, 2174)]"
log_2080_1708943167.xes,"gradual, sudden","[(1386, 2224), (2700, 2700)]"
log_2081_1708943169.xes,sudden,"[(3374, 3374)]"
log_2082_1708943180.xes,,
log_2083_1708943183.xes,,
log_2084_1708943184.xes,sudden,"[(1785, 1785)]"
log_2085_1708943187.xes,"sudden, sudden","[(2280, 2280), (4143, 4143)]"
log_2086_1708943196.xes,,
log_2087_1708943200.xes,sudden,"[(1651, 1651)]"
log_2088_1708943209.xes,,
log_2089_1708943216.xes,,
log_208_1708942812.xes,,
log_2090_1708943218.xes,,
log_2091_1708943071.xes,"sudden, sudden","[(2122, 2122), (6399, 6399)]"
log_2092_1708943076.xes,"sudden, sudden","[(2343, 2343), (3502, 3502)]"
log_2093_1708943078.xes,,
log_2094_1708943082.xes,"sudden, sudden","[(1861, 1861), (3954, 3954)]"
log_2095_1708943089.xes,sudden,"[(1808, 1808)]"
log_2096_1708943091.xes,,
log_2097_1708943094.xes,sudden,"[(1849, 1849)]"
log_2098_1708943101.xes,,
log_2099_1708943103.xes,sudden,"[(1661, 1661)]"
log_209_1708942817.xes,gradual,"[(532, 915)]"
log_20_1708942823.xes,"sudden, sudden, sudden","[(1247, 1247), (2713, 2713), (4916, 4916)]"
log_2100_1708943109.xes,,
log_2101_1708943110.xes,"sudden, sudden, sudden, sudden","[(167, 167), (305, 305), (1151, 1151), (2480, 2480)]"
log_2102_1708943115.xes,sudden,"[(1542, 1542)]"
log_2103_1708943117.xes,sudden,"[(4057, 4057)]"
log_2104_1708943128.xes,,
log_2105_1708943134.xes,,
log_2106_1708943134.xes,"sudden, sudden","[(3384, 3384), (4000, 4000)]"
log_2107_1708943137.xes,sudden,"[(2577, 2577)]"
log_2108_1708943141.xes,sudden,"[(1834, 1834)]"
log_2109_1708943162.xes,"sudden, sudden","[(1625, 1625), (3284, 3284)]"
log_210_1708942822.xes,sudden,"[(1663, 1663)]"
log_2110_1708943166.xes,,
log_2111_1708943169.xes,sudden,"[(1130, 1130)]"
log_2112_1708943172.xes,,
log_2113_1708943177.xes,"sudden, sudden","[(1715, 1715), (3398, 3398)]"
log_2114_1708943181.xes,,
log_2115_1708943188.xes,sudden,"[(1261, 1261)]"
log_2116_1708943191.xes,sudden,"[(6124, 6124)]"
log_2117_1708943196.xes,"sudden, sudden","[(138, 138), (1771, 1771)]"
log_2118_1708943198.xes,"sudden, sudden","[(2053, 2053), (2953, 2953)]"
log_2119_1708943200.xes,,
log_211_1708942825.xes,"sudden, sudden","[(1041, 1041), (2946, 2946)]"
log_2120_1708943204.xes,,
log_2121_1708943207.xes,sudden,"[(2389, 2389)]"
log_2122_1708943211.xes,,
log_2123_1708943220.xes,,
log_2124_1708943222.xes,,
log_2125_1708943225.xes,"gradual, sudden, sudden, sudden, gradual","[(181, 1065), (2247, 2247), (2977, 2977), (3960, 3960), (4642, 4899)]"
log_2126_1708943227.xes,sudden,"[(1638, 1638)]"
log_2127_1708943236.xes,,
log_2128_1708943243.xes,sudden,"[(3884, 3884)]"
log_2129_1708943077.xes,sudden,"[(3753, 3753)]"
log_212_1708942832.xes,"sudden, sudden, sudden, sudden","[(1046, 1046), (2077, 2077), (3683, 3683), (4087, 4087)]"
log_2130_1708943097.xes,,
log_2131_1708943100.xes,sudden,"[(3370, 3370)]"
log_2132_1708943108.xes,"sudden, sudden, sudden","[(1727, 1727), (3718, 3718), (5719, 5719)]"
log_2133_1708943113.xes,,
log_2134_1708943116.xes,sudden,"[(1618, 1618)]"
log_2135_1708943122.xes,,
log_2136_1708943123.xes,sudden,"[(2675, 2675)]"
log_2137_1708943132.xes,,
log_2138_1708943142.xes,"sudden, sudden","[(1483, 1483), (2754, 2754)]"
log_2139_1708943145.xes,"sudden, sudden","[(1605, 1605), (3487, 3487)]"
log_213_1708942834.xes,,
log_2140_1708943150.xes,,
log_2141_1708943156.xes,sudden,"[(1861, 1861)]"
log_2142_1708943159.xes,,
log_2143_1708943165.xes,"sudden, sudden","[(1675, 1675), (2886, 2886)]"
log_2144_1708943168.xes,,
log_2145_1708943172.xes,"sudden, sudden","[(1178, 1178), (3876, 3876)]"
log_2146_1708943185.xes,"sudden, sudden","[(2792, 2792), (4796, 4796)]"
log_2147_1708943193.xes,,
log_2148_1708943194.xes,sudden,"[(2124, 2124)]"
log_2149_1708943201.xes,sudden,"[(3690, 3690)]"
log_214_1708942839.xes,,
log_2150_1708943204.xes,,
log_2151_1708943207.xes,sudden,"[(1789, 1789)]"
log_2152_1708943210.xes,"sudden, sudden","[(1546, 1546), (2607, 2607)]"
log_2153_1708943215.xes,,
log_2154_1708943217.xes,sudden,"[(2422, 2422)]"
log_2155_1708943224.xes,sudden,"[(3925, 3925)]"
log_2156_1708943229.xes,,
log_2157_1708943230.xes,sudden,"[(1774, 1774)]"
log_2158_1708943234.xes,,
log_2159_1708943241.xes,sudden,"[(2767, 2767)]"
log_215_1708942846.xes,sudden,"[(1280, 1280)]"
log_2160_1708943245.xes,sudden,"[(2143, 2143)]"
log_2161_1708943248.xes,,
log_2162_1708943253.xes,"sudden, sudden, sudden","[(1632, 1632), (3399, 3399), (4978, 4978)]"
log_2163_1708943262.xes,,
log_2164_1708943269.xes,,
log_2165_1708943273.xes,,
log_2166_1708943278.xes,,
log_2167_1708943083.xes,,
log_2168_1708943090.xes,sudden,"[(3220, 3220)]"
log_2169_1708943098.xes,sudden,"[(2887, 2887)]"
log_216_1708942849.xes,,
log_2170_1708943102.xes,"sudden, sudden","[(1410, 1410), (3264, 3264)]"
log_2171_1708943105.xes,,
log_2172_1708943115.xes,,
log_2173_1708943124.xes,"sudden, sudden, sudden","[(1368, 1368), (2569, 2569), (3978, 3978)]"
log_2174_1708943130.xes,sudden,"[(1058, 1058)]"
log_2175_1708943132.xes,"gradual, sudden","[(1947, 2845), (4568, 4568)]"
log_2176_1708943140.xes,,
log_2177_1708943142.xes,gradual,"[(322, 933)]"
log_2178_1708943152.xes,sudden,"[(3720, 3720)]"
log_2179_1708943162.xes,"sudden, sudden","[(1796, 1796), (2977, 2977)]"
log_217_1708942853.xes,,
log_2180_1708943166.xes,"sudden, sudden, sudden","[(99, 99), (1344, 1344), (2746, 2746)]"
log_2181_1708943168.xes,,
log_2182_1708943169.xes,sudden,"[(2244, 2244)]"
log_2183_1708943172.xes,,
log_2184_1708943173.xes,,
log_2185_1708943178.xes,sudden,"[(2617, 2617)]"
log_2186_1708943190.xes,,
log_2187_1708943203.xes,"sudden, sudden, sudden","[(1435, 1435), (2544, 2544), (4065, 4065)]"
log_2188_1708943208.xes,,
log_2189_1708943214.xes,sudden,"[(1379, 1379)]"
log_218_1708942854.xes,,
log_2190_1708943217.xes,"sudden, sudden, sudden","[(1139, 1139), (2673, 2673), (4555, 4555)]"
log_2191_1708943222.xes,,
log_2192_1708943226.xes,,
log_2193_1708943231.xes,sudden,"[(2558, 2558)]"
log_2194_1708943233.xes,,
log_2195_1708943236.xes,,
log_2196_1708943243.xes,sudden,"[(1553, 1553)]"
log_2197_1708943244.xes,sudden,"[(1655, 1655)]"
log_2198_1708943258.xes,,
log_2199_1708943260.xes,,
log_219_1708942859.xes,sudden,"[(1344, 1344)]"
log_21_1708942830.xes,sudden,"[(2111, 2111)]"
log_2200_1708943267.xes,sudden,"[(2182, 2182)]"
log_2201_1708943272.xes,sudden,"[(1876, 1876)]"
log_2202_1708943277.xes,sudden,"[(2308, 2308)]"
log_2203_1708943283.xes,,
log_2204_1708943291.xes,"sudden, sudden","[(1258, 1258), (1614, 1614)]"
log_2205_1708943085.xes,,
log_2206_1708943087.xes,"sudden, sudden, sudden","[(1338, 1338), (1846, 1846), (3552, 3552)]"
log_2207_1708943091.xes,,
log_2208_1708943095.xes,,
log_2209_1708943107.xes,,
log_220_1708942862.xes,,
log_2210_1708943110.xes,,
log_2211_1708943123.xes,,
log_2212_1708943132.xes,,
log_2213_1708943138.xes,,
log_2214_1708943142.xes,,
log_2215_1708943143.xes,sudden,"[(3506, 3506)]"
log_2216_1708943150.xes,"sudden, sudden, sudden","[(2060, 2060), (4058, 4058), (6469, 6469)]"
log_2217_1708943154.xes,,
log_2218_1708943156.xes,sudden,"[(1302, 1302)]"
log_2219_1708943158.xes,sudden,"[(2190, 2190)]"
log_221_1708942871.xes,"sudden, gradual, sudden, sudden","[(2059, 2059), (3892, 5334), (5714, 5714), (6889, 6889)]"
log_2220_1708943160.xes,,
log_2221_1708943165.xes,sudden,"[(1270, 1270)]"
log_2222_1708943168.xes,,
log_2223_1708943171.xes,sudden,"[(1788, 1788)]"
log_2224_1708943173.xes,,
log_2225_1708943178.xes,sudden,"[(1310, 1310)]"
log_2226_1708943187.xes,,
log_2227_1708943192.xes,"sudden, sudden, sudden","[(3596, 3596), (5630, 5630), (6779, 6779)]"
log_2228_1708943197.xes,sudden,"[(2560, 2560)]"
log_2229_1708943201.xes,sudden,"[(2021, 2021)]"
log_222_1708942874.xes,,
log_2230_1708943206.xes,"sudden, sudden","[(1240, 1240), (2780, 2780)]"
log_2231_1708943209.xes,,
log_2232_1708943212.xes,sudden,"[(3491, 3491)]"
log_2233_1708943217.xes,,
log_2234_1708943219.xes,sudden,"[(2249, 2249)]"
log_2235_1708943231.xes,sudden,"[(1677, 1677)]"
log_2236_1708943234.xes,,
log_2237_1708943238.xes,"sudden, sudden","[(2200, 2200), (4357, 4357)]"
log_2238_1708943241.xes,"sudden, sudden","[(1939, 1939), (3252, 3252)]"
log_2239_1708943247.xes,,
log_223_1708942875.xes,,
log_2240_1708943250.xes,,
log_2241_1708943260.xes,"sudden, sudden, sudden, sudden","[(263, 263), (1812, 1812), (3044, 3044), (3423, 3423)]"
log_2242_1708943265.xes,,
log_2243_1708943087.xes,,
log_2244_1708943092.xes,sudden,"[(2068, 2068)]"
log_2245_1708943100.xes,,
log_2246_1708943104.xes,sudden,"[(1304, 1304)]"
log_2247_1708943106.xes,,
log_2248_1708943111.xes,,
log_2249_1708943111.xes,,
log_224_1708942886.xes,"sudden, sudden, sudden","[(1784, 1784), (2920, 2920), (4438, 4438)]"
log_2250_1708943124.xes,sudden,"[(1418, 1418)]"
log_2251_1708943126.xes,,
log_2252_1708943131.xes,,
log_2253_1708943133.xes,"sudden, sudden, sudden","[(1893, 1893), (2972, 2972), (4641, 4641)]"
log_2254_1708943141.xes,,
log_2255_1708943147.xes,"sudden, sudden","[(2081, 2081), (3491, 3491)]"
log_2256_1708943150.xes,"sudden, sudden","[(3707, 3707), (4969, 4969)]"
log_2257_1708943156.xes,sudden,"[(3940, 3940)]"
log_2258_1708943163.xes,sudden,"[(4200, 4200)]"
log_2259_1708943181.xes,"sudden, sudden, sudden","[(1800, 1800), (3395, 3395), (4885, 4885)]"
log_225_1708942890.xes,,
log_2260_1708943189.xes,,
log_2261_1708943190.xes,"sudden, sudden","[(1793, 1793), (3102, 3102)]"
log_2262_1708943194.xes,sudden,"[(2554, 2554)]"
log_2263_1708943195.xes,sudden,"[(1911, 1911)]"
log_2264_1708943200.xes,,
log_2265_1708943202.xes,sudden,"[(2762, 2762)]"
log_2266_1708943207.xes,sudden,"[(1986, 1986)]"
log_2267_1708943214.xes,,
log_2268_1708943215.xes,,
log_2269_1708943220.xes,,
log_226_1708942897.xes,,
log_2270_1708943221.xes,,
log_2271_1708943227.xes,,
log_2272_1708943229.xes,sudden,"[(5057, 5057)]"
log_2273_1708943237.xes,sudden,"[(1819, 1819)]"
log_2274_1708943238.xes,"sudden, sudden, sudden","[(1743, 1743), (3300, 3300), (4569, 4569)]"
log_2275_1708943243.xes,,
log_2276_1708943249.xes,"sudden, sudden","[(1653, 1653), (3297, 3297)]"
log_2277_1708943258.xes,sudden,"[(1642, 1642)]"
log_2278_1708943264.xes,sudden,"[(3528, 3528)]"
log_2279_1708943266.xes,,
log_227_1708942901.xes,,
log_2280_1708943273.xes,,
log_2281_1708943090.xes,,
log_2282_1708943093.xes,,
log_2283_1708943097.xes,,
log_2284_1708943105.xes,"sudden, sudden, sudden","[(1608, 1608), (3009, 3009), (4594, 4594)]"
log_2285_1708943113.xes,,
log_2286_1708943116.xes,,
log_2287_1708943122.xes,,
log_2288_1708943131.xes,,
log_2289_1708943139.xes,"sudden, sudden, sudden","[(1859, 1859), (3132, 3132), (4807, 4807)]"
log_228_1708942902.xes,,
log_2290_1708943150.xes,,
log_2291_1708943152.xes,,
log_2292_1708943154.xes,sudden,"[(2500, 2500)]"
log_2293_1708943163.xes,gradual,"[(1517, 1614)]"
log_2294_1708943166.xes,"sudden, sudden, sudden","[(1738, 1738), (3266, 3266), (3388, 3388)]"
log_2295_1708943168.xes,,
log_2296_1708943172.xes,,
log_2297_1708943178.xes,"sudden, sudden","[(4038, 4038), (5815, 5815)]"
log_2298_1708943182.xes,sudden,"[(1295, 1295)]"
log_2299_1708943184.xes,sudden,"[(1977, 1977)]"
log_229_1708942732.xes,,
log_22_1708942833.xes,,
log_2300_1708943187.xes,,
log_2301_1708943195.xes,"sudden, sudden, sudden","[(2028, 2028), (3565, 3565), (4982, 4982)]"
log_2302_1708943201.xes,sudden,"[(3668, 3668)]"
log_2303_1708943204.xes,sudden,"[(1739, 1739)]"
log_2304_1708943208.xes,sudden,"[(1785, 1785)]"
log_2305_1708943218.xes,sudden,"[(1712, 1712)]"
log_2306_1708943229.xes,sudden,"[(1254, 1254)]"
log_2307_1708943239.xes,sudden,"[(1697, 1697)]"
log_2308_1708943242.xes,,
log_2309_1708943255.xes,,
log_230_1708942735.xes,,
log_2310_1708943258.xes,,
log_2311_1708943261.xes,,
log_2312_1708943267.xes,,
log_2313_1708943274.xes,"sudden, sudden","[(1568, 1568), (3397, 3397)]"
log_2314_1708943279.xes,sudden,"[(2652, 2652)]"
log_2315_1708943294.xes,gradual,"[(1704, 2399)]"
log_2316_1708943301.xes,sudden,"[(1256, 1256)]"
log_2317_1708943307.xes,,
log_2318_1708943312.xes,sudden,"[(3958, 3958)]"
log_2319_1708943093.xes,sudden,"[(571, 571)]"
log_231_1708942742.xes,"sudden, sudden","[(1864, 1864), (2471, 2471)]"
log_2320_1708943095.xes,"sudden, sudden","[(1792, 1792), (3503, 3503)]"
log_2321_1708943101.xes,,
log_2322_1708943105.xes,sudden,"[(1645, 1645)]"
log_2323_1708943107.xes,sudden,"[(1009, 1009)]"
log_2324_1708943110.xes,sudden,"[(2594, 2594)]"
log_2325_1708943122.xes,"sudden, sudden","[(1554, 1554), (3196, 3196)]"
log_2326_1708943126.xes,"gradual, sudden","[(3432, 3679), (5215, 5215)]"
log_2327_1708943134.xes,sudden,"[(5561, 5561)]"
log_2328_1708943149.xes,,
log_2329_1708943152.xes,"sudden, sudden","[(1641, 1641), (3154, 3154)]"
log_232_1708942744.xes,"sudden, sudden","[(1378, 1378), (3257, 3257)]"
log_2330_1708943156.xes,,
log_2331_1708943158.xes,sudden,"[(1735, 1735)]"
log_2332_1708943172.xes,,
log_2333_1708943177.xes,,
log_2334_1708943184.xes,sudden,"[(1517, 1517)]"
log_2335_1708943192.xes,"sudden, sudden","[(1440, 1440), (2515, 2515)]"
log_2336_1708943196.xes,sudden,"[(1828, 1828)]"
log_2337_1708943203.xes,"sudden, sudden","[(1626, 1626), (2680, 2680)]"
log_2338_1708943207.xes,,
log_2339_1708943209.xes,sudden,"[(1471, 1471)]"
log_233_1708942754.xes,,
log_2340_1708943212.xes,,
log_2341_1708943215.xes,,
log_2342_1708943219.xes,sudden,"[(3691, 3691)]"
log_2343_1708943223.xes,sudden,"[(1976, 1976)]"
log_2344_1708943226.xes,sudden,"[(1495, 1495)]"
log_2345_1708943230.xes,,
log_2346_1708943232.xes,,
log_2347_1708943235.xes,,
log_2348_1708943241.xes,"sudden, sudden","[(1442, 1442), (2801, 2801)]"
log_2349_1708943246.xes,,
log_234_1708942756.xes,"sudden, sudden","[(1838, 1838), (3072, 3072)]"
log_2350_1708943249.xes,,
log_2351_1708943254.xes,,
log_2352_1708943264.xes,sudden,"[(1258, 1258)]"
log_2353_1708943266.xes,,
log_2354_1708943272.xes,sudden,"[(1821, 1821)]"
log_2355_1708943275.xes,sudden,"[(2228, 2228)]"
log_2356_1708943284.xes,sudden,"[(1775, 1775)]"
log_2357_1708943097.xes,sudden,"[(2056, 2056)]"
log_2358_1708943100.xes,,
log_2359_1708943107.xes,sudden,"[(1100, 1100)]"
log_235_1708942760.xes,"sudden, sudden, sudden","[(1425, 1425), (2691, 2691), (4331, 4331)]"
log_2360_1708943108.xes,"sudden, sudden, sudden","[(1404, 1404), (2814, 2814), (3844, 3844)]"
log_2361_1708943113.xes,,
log_2362_1708943113.xes,,
log_2363_1708943115.xes,,
log_2364_1708943123.xes,sudden,"[(1504, 1504)]"
log_2365_1708943126.xes,sudden,"[(1015, 1015)]"
log_2366_1708943128.xes,sudden,"[(1336, 1336)]"
log_2367_1708943133.xes,"sudden, sudden, gradual, sudden, gradual","[(649, 649), (3435, 3435), (4429, 4675), (4886, 4886), (5713, 5905)]"
log_2368_1708943136.xes,,
log_2369_1708943141.xes,,
log_236_1708942771.xes,,
log_2370_1708943142.xes,,
log_2371_1708943144.xes,sudden,"[(1093, 1093)]"
log_2372_1708943151.xes,sudden,"[(4715, 4715)]"
log_2373_1708943163.xes,,
log_2374_1708943165.xes,"sudden, sudden, sudden","[(1528, 1528), (3305, 3305), (4370, 4370)]"
log_2375_1708943169.xes,,
log_2376_1708943171.xes,"sudden, sudden","[(1923, 1923), (3327, 3327)]"
log_2377_1708943174.xes,sudden,"[(2044, 2044)]"
log_2378_1708943178.xes,sudden,"[(1407, 1407)]"
log_2379_1708943180.xes,,
log_237_1708942775.xes,"sudden, sudden, sudden","[(1324, 1324), (3356, 3356), (5298, 5298)]"
log_2380_1708943190.xes,,
log_2381_1708943192.xes,"sudden, sudden, sudden","[(1318, 1318), (2171, 2171), (2422, 2422)]"
log_2382_1708943193.xes,sudden,"[(2309, 2309)]"
log_2383_1708943200.xes,"sudden, sudden","[(1816, 1816), (3257, 3257)]"
log_2384_1708943207.xes,"sudden, sudden","[(3969, 3969), (5724, 5724)]"
log_2385_1708943222.xes,,
log_2386_1708943227.xes,,
log_2387_1708943231.xes,"sudden, sudden","[(1998, 1998), (3180, 3180)]"
log_2388_1708943237.xes,,
log_2389_1708943240.xes,,
log_238_1708942783.xes,,
log_2390_1708943243.xes,,
log_2391_1708943245.xes,,
log_2392_1708943251.xes,,
log_2393_1708943255.xes,"sudden, sudden","[(1517, 1517), (3219, 3219)]"
log_2394_1708943260.xes,,
log_2395_1708943100.xes,,
log_2396_1708943105.xes,"sudden, sudden","[(3576, 3576), (5447, 5447)]"
log_2397_1708943108.xes,sudden,"[(2659, 2659)]"
log_2398_1708943118.xes,,
log_2399_1708943120.xes,"sudden, sudden","[(1569, 1569), (3217, 3217)]"
