,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_2976_1708943282.xes,"[(1745, 1745), (3454, 3454)]","[(1227, 1804), (3065, 3491)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",4652
log_2977_1708943294.xes,"[(1621, 1621)]","[(1685, 1685)]",['sudden'],['sudden'],1.0,1.0,1.0,128.0,['sudden'],['sudden'],3193
log_2978_1708943301.xes,"[(4153, 4153)]","[(1661, 2158), (4067, 4067)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,172.0,"['sudden', nan]","['sudden', 'gradual']",5956
log_2979_1708943309.xes,[],"[(1710, 1710)]",[],['sudden'],,,,,[nan],['sudden'],2950
log_297_1708942895.xes,"[(586, 586)]",[],['sudden'],[],,,,,['sudden'],[nan],1626
log_2980_1708943314.xes,"[(1706, 1706), (3230, 3230)]","[(1700, 1700), (3187, 3187)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,49.0,"['sudden', 'sudden']","['sudden', 'sudden']",4239
log_2981_1708943318.xes,"[(4395, 4395)]","[(1964, 2434), (4282, 4282)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,226.0,"['sudden', nan]","['sudden', 'gradual']",6008
log_2982_1708943322.xes,"[(1475, 1475)]","[(1411, 1411)]",['sudden'],['sudden'],1.0,1.0,1.0,128.0,['sudden'],['sudden'],2762
log_2983_1708943323.xes,"[(2340, 2340)]",[],['sudden'],[],,,,,['sudden'],[nan],3177
log_2984_1708943325.xes,[],[],[],[],,,,,[],[],2072
log_2985_1708943328.xes,[],[],[],[],,,,,[],[],3081
log_2986_1708943329.xes,[],[],[],[],,,,,[],[],1761
log_2987_1708943330.xes,[],[],[],[],,,,,[],[],5796
log_2988_1708943333.xes,[],"[(1427, 1847), (3394, 3919), (5676, 6155)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",7942
log_2989_1708943342.xes,"[(1371, 1371), (3015, 3015)]","[(1277, 1277), (2986, 3458)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,188.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4817
log_298_1708942896.xes,"[(1280, 1280), (3106, 3106)]","[(1232, 1232), (3100, 3100)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,54.0,"['sudden', 'sudden']","['sudden', 'sudden']",4511
log_2990_1708943349.xes,"[(1555, 1555)]","[(1512, 1512), (2780, 2780), (3834, 4349)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,86.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",5978
log_2991_1708943354.xes,[],[],[],[],,,,,[],[],3074
log_2992_1708943356.xes,[],[],[],[],,,,,[],[],6324
log_2993_1708943374.xes,[],"[(1553, 2083), (3692, 4226), (5913, 5913)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7782
log_2994_1708943379.xes,"[(3746, 3746)]","[(1999, 1999), (3530, 3530), (4582, 4582)]",['sudden'],"['sudden', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,432.0,"['sudden', nan, nan]","['sudden', 'sudden', 'sudden']",6381
log_2995_1708943390.xes,"[(1320, 1320)]","[(1282, 1282)]",['sudden'],['sudden'],1.0,1.0,1.0,76.0,['sudden'],['sudden'],2475
log_2996_1708943392.xes,"[(1319, 1319)]","[(1286, 1286), (2387, 2387)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,66.0,"['sudden', nan]","['sudden', 'sudden']",3948
log_2997_1708943395.xes,"[(1236, 1236)]","[(1022, 1580)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2893
log_2998_1708943398.xes,"[(3429, 4540), (5206, 5206), (5560, 5560), (6032, 6032)]","[(1191, 1702), (3290, 3825), (5557, 5557)]","['gradual', 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'sudden']",0.28571428571428575,0.25,0.3333333333333333,6.0,"['sudden', nan, nan, 'gradual', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan, nan]",6694
log_2999_1708943400.xes,"[(1956, 1956)]","[(1656, 1656)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",3373
log_299_1708942901.xes,[],"[(1214, 1214), (2428, 2800)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4036
log_29_1708942856.xes,[],"[(1677, 2164)]",[],['gradual'],,,,,[nan],['gradual'],3790
log_2_1708942735.xes,[],"[(1231, 1624)]",[],['gradual'],,,,,[nan],['gradual'],2808
log_3000_1708943404.xes,"[(1219, 1219), (1926, 1926), (3649, 3649)]","[(1948, 1948), (3653, 3653)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden']",0.8,0.6666666666666666,1.0,26.0,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', nan]",5264
log_3001_1708943408.xes,[],[],[],[],,,,,[],[],3150
log_3002_1708943410.xes,[],"[(1069, 1649), (3079, 3079)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",4975
log_3003_1708943229.xes,[],[],[],[],,,,,[],[],5166
log_3004_1708943233.xes,[],"[(1990, 2480)]",[],['gradual'],,,,,[nan],['gradual'],3832
log_3005_1708943235.xes,[],"[(1250, 1595)]",[],['gradual'],,,,,[nan],['gradual'],3461
log_3006_1708943238.xes,"[(3446, 3446)]","[(1255, 1713), (3382, 3382)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,128.0,"['sudden', nan]","['sudden', 'gradual']",4833
log_3007_1708943242.xes,[],[],[],[],,,,,[],[],1574
log_3008_1708943243.xes,"[(1320, 1320)]","[(1055, 1433)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3141
log_3009_1708943247.xes,[],[],[],[],,,,,[],[],3789
log_300_1708942903.xes,"[(1059, 1059)]","[(1080, 1080)]",['sudden'],['sudden'],1.0,1.0,1.0,42.0,['sudden'],['sudden'],2868
log_3010_1708943249.xes,[],"[(1619, 2056)]",[],['gradual'],,,,,[nan],['gradual'],3177
log_3011_1708943251.xes,[],"[(1713, 2215), (4169, 4560), (6280, 6642)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",8204
log_3012_1708943265.xes,"[(107, 107), (1226, 1226)]","[(1264, 1264)]","['sudden', 'sudden']",['sudden'],0.6666666666666666,0.5,1.0,76.0,"['sudden', 'sudden']","['sudden', nan]",2304
log_3013_1708943267.xes,[],[],[],[],,,,,[],[],1194
log_3014_1708943268.xes,"[(2008, 2008), (4060, 4060)]","[(1829, 2145), (4025, 4350)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",6242
log_3015_1708943272.xes,[],"[(1478, 1855)]",[],['gradual'],,,,,[nan],['gradual'],2900
log_3016_1708943276.xes,[],"[(1237, 1237), (2484, 2896)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4006
log_3017_1708943282.xes,[],"[(1650, 2054)]",[],['gradual'],,,,,[nan],['gradual'],3754
log_3018_1708943285.xes,[],[],[],[],,,,,[],[],5112
log_3019_1708943288.xes,"[(5118, 5118)]","[(1790, 1790), (3021, 3021), (4917, 4917)]",['sudden'],"['sudden', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,402.0,"['sudden', nan, nan]","['sudden', 'sudden', 'sudden']",6422
log_301_1708942905.xes,[],[],[],[],,,,,[],[],3174
log_3020_1708943297.xes,"[(2149, 2149), (3951, 3951)]","[(1754, 2316), (3796, 4337)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5770
log_3021_1708943304.xes,[],[],[],[],,,,,[],[],4881
log_3022_1708943307.xes,"[(1926, 1926)]","[(1692, 1692)]",['sudden'],['sudden'],,,,,"[nan, 'sudden']","['sudden', nan]",2793
log_3023_1708943309.xes,[],[],[],[],,,,,[],[],1260
log_3024_1708943310.xes,"[(1173, 1173)]","[(1186, 1186)]",['sudden'],['sudden'],1.0,1.0,1.0,26.0,['sudden'],['sudden'],2288
log_3025_1708943312.xes,"[(1250, 1250), (3099, 3099)]","[(1152, 1530), (3124, 3124)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,50.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4355
log_3026_1708943315.xes,"[(120, 120), (241, 241), (1964, 1964), (3528, 3528), (5197, 5197)]","[(1847, 1847), (3554, 3554), (5196, 5573)]","['sudden', 'sudden', 'sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.5,0.4,0.6666666666666666,143.0,"['sudden', 'sudden', nan, 'sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual', nan, nan, nan]",7057
log_3027_1708943321.xes,"[(6024, 6024)]","[(1686, 1686), (3679, 4070), (5650, 6206)]",['sudden'],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",8062
log_3028_1708943339.xes,"[(2027, 2027)]","[(1987, 1987), (3234, 3770), (5155, 5680)]",['sudden'],"['sudden', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,80.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",7047
log_3029_1708943351.xes,"[(1188, 1188)]","[(1182, 1182)]",['sudden'],['sudden'],1.0,1.0,1.0,12.0,['sudden'],['sudden'],2868
log_302_1708942907.xes,[],[],[],[],,,,,[],[],5538
log_3030_1708943355.xes,[],"[(1062, 1407)]",[],['gradual'],,,,,[nan],['gradual'],3109
log_3031_1708943360.xes,[],"[(1252, 1742), (3168, 3617), (5469, 5469)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7090
log_3032_1708943363.xes,[],"[(1486, 1486), (2812, 3278)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4718
log_3033_1708943367.xes,"[(2167, 2167), (3887, 3887)]","[(1973, 2381), (3838, 4352), (5432, 5432)]","['sudden', 'sudden']","['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', 'sudden', nan, nan]",7027
log_3034_1708943374.xes,[],[],[],[],,,,,[],[],1497
log_3035_1708943374.xes,"[(1430, 1430)]","[(1228, 1549)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3479
log_3036_1708943377.xes,"[(1440, 1440), (3113, 3113)]","[(1398, 1398), (3015, 3516), (4749, 5242)]","['sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.4,0.5,0.3333333333333333,84.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",6512
log_3037_1708943388.xes,[],"[(1917, 1917), (3606, 3606), (5271, 5593)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",6942
log_3038_1708943393.xes,[],"[(1948, 2341)]",[],['gradual'],,,,,[nan],['gradual'],3633
log_3039_1708943397.xes,"[(1102, 1102)]","[(1076, 1431)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2567
log_303_1708942910.xes,"[(3259, 3259)]","[(1119, 1608), (3202, 3202), (4399, 4399)]",['sudden'],"['gradual', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,114.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",5803
log_3040_1708943399.xes,[],[],[],[],,,,,[],[],5196
log_3041_1708943250.xes,[],"[(1397, 1397), (3359, 3807), (4979, 5565)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6961
log_3042_1708943257.xes,"[(1578, 1578)]","[(1330, 1330), (2398, 2993)]",['sudden'],"['sudden', 'gradual']",,,,,"[nan, nan, 'sudden']","['sudden', 'gradual', nan]",4862
log_3043_1708943262.xes,"[(2973, 2973)]","[(1440, 1440), (2914, 2914), (4739, 5287)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,118.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",6941
log_3044_1708943272.xes,"[(1482, 1482), (3200, 3200), (4292, 4292), (4461, 4461)]","[(1259, 1847), (3219, 3219), (4459, 4459)]","['sudden', 'sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.5714285714285715,0.5,0.6666666666666666,21.0,"['sudden', 'sudden', nan, 'sudden', 'sudden']","['sudden', 'sudden', 'gradual', nan, nan]",6143
log_3045_1708943277.xes,"[(1993, 1993)]","[(1849, 1849)]",['sudden'],['sudden'],1.0,1.0,1.0,288.0,['sudden'],['sudden'],3465
log_3046_1708943280.xes,"[(1186, 1186), (3093, 3093)]","[(1192, 1192), (3094, 3094)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,7.0,"['sudden', 'sudden']","['sudden', 'sudden']",4990
log_3047_1708943288.xes,[],"[(1743, 1743), (3701, 4148), (6092, 6582)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7943
log_3048_1708943298.xes,"[(2273, 2273)]","[(1834, 2339), (3484, 3484), (5049, 5049)]",['sudden'],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'sudden', nan]",6574
log_3049_1708943302.xes,"[(1539, 1539), (3312, 3312), (5229, 6207)]","[(1519, 1519), (3301, 3711), (5031, 5582)]","['sudden', 'sudden', 'gradual']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,40.0,"['sudden', nan, nan, 'sudden', 'gradual']","['sudden', 'gradual', 'gradual', nan, nan]",7245
log_304_1708942915.xes,"[(1809, 1809), (3764, 3764), (4812, 4812)]","[(1821, 1821), (3788, 3788), (4832, 5219)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,36.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6912
log_3050_1708943307.xes,"[(2209, 2209), (4282, 4282)]","[(1997, 2396), (4265, 4265), (5931, 5931)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.4,0.5,0.3333333333333333,34.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",7920
log_3051_1708943319.xes,"[(1260, 1260)]","[(1350, 1350), (2824, 3380), (5007, 5007)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,180.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",6374
log_3052_1708943334.xes,[],[],[],[],,,,,[],[],7832
log_3053_1708943341.xes,"[(328, 730)]","[(1367, 1672)]",['gradual'],['gradual'],,,,,"[nan, 'gradual']","['gradual', nan]",2878
log_3054_1708943343.xes,[],"[(1391, 1924), (3462, 3462), (5171, 5767)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7549
log_3055_1708943362.xes,"[(1948, 1948), (3460, 3460), (5474, 5474)]","[(1887, 2339), (3489, 3489), (5446, 5854)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,58.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7573
log_3056_1708943370.xes,"[(1643, 1643)]","[(1660, 1660)]",['sudden'],['sudden'],1.0,1.0,1.0,34.0,['sudden'],['sudden'],2661
log_3057_1708943372.xes,[],[],[],[],,,,,[],[],3476
log_3058_1708943374.xes,"[(1301, 1301)]","[(1218, 1558)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2789
log_3059_1708943382.xes,"[(1634, 1634), (1797, 1797), (3357, 3357), (4132, 4315), (4934, 4934)]","[(1784, 1784), (3355, 3355), (4921, 5480)]","['sudden', 'sudden', 'sudden', 'gradual', 'sudden']","['sudden', 'sudden', 'gradual']",0.5,0.4,0.6666666666666666,15.0,"['sudden', 'sudden', nan, 'sudden', 'gradual', 'sudden']","['sudden', 'sudden', 'gradual', nan, nan, nan]",6918
log_305_1708942732.xes,"[(1410, 1410), (3591, 3591), (4862, 4862)]","[(1393, 1835), (3592, 3592), (4915, 4915)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,54.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6423
log_3060_1708943387.xes,"[(1294, 1294)]","[(1266, 1604), (3360, 3360)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5346
log_3061_1708943402.xes,[],[],[],[],,,,,[],[],5421
log_3062_1708943407.xes,"[(2694, 2694)]","[(1362, 1790), (3633, 3633)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4980
log_3063_1708943413.xes,"[(2035, 2035)]","[(1909, 1909)]",['sudden'],['sudden'],1.0,1.0,1.0,252.0,['sudden'],['sudden'],3068
log_3064_1708943416.xes,"[(1708, 1708)]","[(1441, 1900), (3220, 3659)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4852
log_3065_1708943421.xes,[],[],[],[],,,,,[],[],3456
log_3066_1708943425.xes,"[(1409, 1409)]",[],['sudden'],[],,,,,['sudden'],[nan],1516
log_3067_1708943426.xes,[],"[(1954, 1954), (3354, 3780), (5633, 6147)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7520
log_3068_1708943433.xes,"[(1418, 1418), (4909, 4909)]","[(1111, 1504), (2905, 2905), (4797, 5276)]","['sudden', 'sudden']","['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'sudden', 'gradual', nan, nan]",6947
log_3069_1708943441.xes,"[(1410, 1410), (3470, 3470)]","[(1377, 1765), (3494, 3494)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,48.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4742
log_306_1708942737.xes,[],[],[],[],,,,,[],[],3620
log_3070_1708943443.xes,[],[],[],[],,,,,[],[],5928
log_3071_1708943448.xes,[],"[(1119, 1481), (2789, 2789), (3965, 4318)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",5930
log_3072_1708943451.xes,[],[],[],[],,,,,[],[],1501
log_3073_1708943453.xes,[],"[(1887, 1887), (2926, 3344)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",5027
log_3074_1708943456.xes,[],"[(1647, 1647), (3242, 3709), (4743, 5289)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6663
log_3075_1708943460.xes,"[(133, 133), (1366, 1366)]","[(1076, 1378), (3218, 3601)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",4908
log_3076_1708943464.xes,[],"[(1959, 2431), (3586, 4119), (6113, 6113)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",8005
log_3077_1708943468.xes,"[(1619, 1619), (3022, 3022)]","[(1448, 1754), (2972, 2972)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,100.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4760
log_3078_1708943471.xes,"[(1850, 1850), (3572, 3572), (4533, 4533)]","[(1751, 1751), (3427, 3427), (4446, 4446)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,220.66666666666666,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",5544
log_3079_1708943263.xes,[],[],[],[],,,,,[],[],7076
log_307_1708942745.xes,"[(1897, 1951), (3877, 3877), (4738, 4738)]","[(1692, 2073), (3873, 3873)]","['gradual', 'sudden', 'sudden']","['gradual', 'sudden']",0.8,0.6666666666666666,1.0,167.5,"['gradual', 'sudden', 'sudden']","['gradual', 'sudden', nan]",5336
log_3080_1708943273.xes,[],"[(1765, 1765), (3185, 3606), (4633, 5171)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6617
log_3081_1708943279.xes,[],[],[],[],,,,,[],[],5640
log_3082_1708943282.xes,"[(1213, 1213), (1976, 1976), (2549, 2549)]","[(1229, 1229), (2546, 2934)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual']",0.4,0.3333333333333333,0.5,32.0,"['sudden', nan, 'sudden', 'sudden']","['sudden', 'gradual', nan, nan]",4550
log_3083_1708943284.xes,"[(1690, 1690)]","[(1635, 1635), (2808, 2808)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,110.0,"['sudden', nan]","['sudden', 'sudden']",4662
log_3084_1708943287.xes,[],[],[],[],,,,,[],[],4179
log_3085_1708943291.xes,"[(99, 99)]",[],['sudden'],[],,,,,['sudden'],[nan],3054
log_3086_1708943294.xes,"[(1164, 1164), (2831, 2831)]","[(1123, 1123), (2839, 3242)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,82.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4984
log_3087_1708943298.xes,"[(3858, 3858)]","[(1805, 1805), (3668, 4018)]",['sudden'],"['sudden', 'gradual']",,,,,"[nan, nan, 'sudden']","['sudden', 'gradual', nan]",5129
log_3088_1708943305.xes,"[(306, 984)]","[(1225, 1682)]",['gradual'],['gradual'],,,,,"[nan, 'gradual']","['gradual', nan]",3681
log_3089_1708943311.xes,[],[],[],[],,,,,[],[],5274
log_308_1708942748.xes,"[(1155, 1155)]","[(1131, 1131)]",['sudden'],['sudden'],1.0,1.0,1.0,48.0,['sudden'],['sudden'],3107
log_3090_1708943316.xes,"[(1928, 1928), (3164, 3164), (5520, 5520)]","[(1958, 1958), (3182, 3610), (5542, 5911)]","['sudden', 'sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,60.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7634
log_3091_1708943325.xes,[],[],[],[],,,,,[],[],6652
log_3092_1708943337.xes,[],[],[],[],,,,,[],[],3990
log_3093_1708943340.xes,[],[],[],[],,,,,[],[],7340
log_3094_1708943346.xes,[],"[(1674, 2219)]",[],['gradual'],,,,,[nan],['gradual'],3606
log_3095_1708943349.xes,"[(1530, 1530)]","[(1566, 1566)]",['sudden'],['sudden'],1.0,1.0,1.0,72.0,['sudden'],['sudden'],2853
log_3096_1708943351.xes,[],[],[],[],,,,,[],[],3104
log_3097_1708943355.xes,"[(2072, 2072), (3413, 3413)]","[(1718, 2043), (3382, 3382)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,62.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4418
log_3098_1708943360.xes,"[(3067, 3067), (5509, 5509)]","[(1263, 1784), (3024, 3480), (5454, 5805)]","['sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan]",6971
log_3099_1708943367.xes,[],[],[],[],,,,,[],[],1782
log_309_1708942749.xes,"[(1063, 1063)]","[(1114, 1114)]",['sudden'],['sudden'],1.0,1.0,1.0,102.0,['sudden'],['sudden'],2718
log_30_1708942861.xes,[],[],[],[],,,,,[],[],5085
log_3100_1708943368.xes,"[(2927, 2927), (4818, 4818)]","[(1619, 1619), (2824, 2824), (4704, 4704)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,217.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",6003
log_3101_1708943371.xes,"[(4391, 6190)]","[(1980, 2330), (4253, 4253), (6064, 6533)]",['gradual'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'gradual']","['gradual', 'sudden', 'gradual', nan]",8003
log_3102_1708943378.xes,[],[],[],[],,,,,[],[],1889
log_3103_1708943379.xes,[],"[(1640, 1640), (3381, 3381), (4914, 5222)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",7108
log_3104_1708943381.xes,"[(2256, 2256)]","[(1860, 2422)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4276
log_3105_1708943388.xes,"[(3356, 3356)]","[(1837, 1837), (3117, 3634), (5497, 5497)]",['sudden'],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",6953
log_3106_1708943395.xes,"[(1920, 1920), (3758, 3758), (5285, 5285)]","[(1537, 2010), (3679, 3679), (5250, 5629)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,158.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6820
log_3107_1708943401.xes,"[(1507, 1507)]","[(1407, 1407), (2758, 2758)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,200.0,"['sudden', nan]","['sudden', 'sudden']",4361
log_3108_1708943405.xes,[],[],[],[],,,,,[],[],3303
log_3109_1708943407.xes,"[(1873, 1873), (3889, 3889), (5909, 5909)]","[(1646, 2130), (3796, 3796), (5790, 5790)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,212.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6933
log_310_1708942754.xes,[],"[(1116, 1675), (2811, 2811)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",3910
log_3110_1708943414.xes,[],[],[],[],,,,,[],[],1096
log_3111_1708943415.xes,"[(3646, 3646)]","[(1365, 1781), (3553, 3553)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,186.0,"['sudden', nan]","['sudden', 'gradual']",5119
log_3112_1708943420.xes,[],"[(1778, 1778), (3774, 3774), (5275, 5619)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",6868
log_3113_1708943431.xes,"[(1069, 1069)]","[(1019, 1019)]",['sudden'],['sudden'],1.0,1.0,1.0,100.0,['sudden'],['sudden'],2552
log_3114_1708943433.xes,"[(1902, 1902)]","[(1729, 2218)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3771
log_3115_1708943436.xes,"[(2060, 2060)]","[(1503, 2034)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3614
