,log_name,noise_level,complexity,drift_pattern,n_drifts,n_change_points,n_sudden,n_gradual,drift_type,actual_cp,detected_cp,log_size,lag,lag_indices,TP,FP,FN_TP
8902,log_3003_1708943229.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],5166,0.01,51,0,0,0
8903,log_3003_1708943229.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],5166,0.01,51,0,0,0
8904,log_3004_1708943233.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3832,0.01,38,0,1,0
8905,log_3004_1708943233.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3832,0.01,38,0,0,0
8906,log_3004_1708943233.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1990],[],3832,0.01,38,0,0,1
8907,log_3004_1708943233.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2480],[],3832,0.01,38,0,0,1
8908,log_3005_1708943235.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3461,0.01,34,0,0,0
8909,log_3005_1708943235.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[1299],3461,0.01,34,0,1,0
8910,log_3005_1708943235.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1250],[],3461,0.01,34,0,0,1
8911,log_3005_1708943235.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1595],[],3461,0.01,34,0,0,1
8912,log_3006_1708943238.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],4833,0.01,48,0,0,0
8913,log_3006_1708943238.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,sudden,[3382],[3446],4833,0.01,48,0,1,1
8914,log_3006_1708943238.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1255],[],4833,0.01,48,0,0,1
8915,log_3006_1708943238.xes,0.3,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1713],[],4833,0.01,48,0,0,1
8916,log_3007_1708943242.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],1574,0.01,15,1,0,1
8917,log_3007_1708943242.xes,0.6,na,[],0,0,0,0,sudden,[],[],1574,0.01,15,0,0,0
8918,log_3007_1708943242.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],1574,0.01,15,0,0,0
8919,log_3007_1708943242.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],1574,0.01,15,0,0,0
8920,log_3008_1708943243.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3141,0.01,31,0,0,0
8921,log_3008_1708943243.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[1325],3141,0.01,31,0,1,0
8922,log_3008_1708943243.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1055],[],3141,0.01,31,0,0,1
8923,log_3008_1708943243.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1433],[],3141,0.01,31,0,0,1
8924,log_3009_1708943247.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],3789,0.01,37,1,0,1
8925,log_3009_1708943247.xes,0.6,na,[],0,0,0,0,sudden,[],[],3789,0.01,37,0,0,0
8926,log_3009_1708943247.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],3789,0.01,37,0,0,0
8927,log_3009_1708943247.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],3789,0.01,37,0,0,0
8928,log_300_1708942903.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2868,0.01,28,0,0,0
8929,log_300_1708942903.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1080],[1059],2868,0.01,28,1,0,1
8930,log_300_1708942903.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2868,0.01,28,0,0,0
8931,log_300_1708942903.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2868,0.01,28,0,0,0
8932,log_3010_1708943249.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3177,0.01,31,0,1,0
8933,log_3010_1708943249.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3177,0.01,31,0,0,0
8934,log_3010_1708943249.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1619],[],3177,0.01,31,0,0,1
8935,log_3010_1708943249.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2056],[],3177,0.01,31,0,0,1
8936,log_3011_1708943251.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,no_drift,[],[],8204,0.01,82,0,0,0
8937,log_3011_1708943251.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,sudden,[],"[2103, 4292]",8204,0.01,82,0,2,0
8938,log_3011_1708943251.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,gradual_start,"[1713, 4169, 6280]",[],8204,0.01,82,0,0,3
8939,log_3011_1708943251.xes,0.3,na,"['gradual', 'gradual', 'gradual']",3,6,0,3,gradual_end,"[2215, 4560, 6642]",[],8204,0.01,82,0,0,3
8940,log_3012_1708943265.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2304,0.01,23,0,0,0
8941,log_3012_1708943265.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1264],"[199, 1227]",2304,0.01,23,0,2,1
8942,log_3012_1708943265.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2304,0.01,23,0,0,0
8943,log_3012_1708943265.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2304,0.01,23,0,0,0
8944,log_3013_1708943267.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],1194,0.01,11,1,0,1
8945,log_3013_1708943267.xes,0.0,na,[],0,0,0,0,sudden,[],[],1194,0.01,11,0,0,0
8946,log_3013_1708943267.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],1194,0.01,11,0,0,0
8947,log_3013_1708943267.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],1194,0.01,11,0,0,0
8948,log_3014_1708943268.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],6242,0.01,62,0,0,0
8949,log_3014_1708943268.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],"[2013, 4062]",6242,0.01,62,0,2,0
8950,log_3014_1708943268.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1829, 4025]",[],6242,0.01,62,0,0,2
8951,log_3014_1708943268.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[2145, 4350]",[],6242,0.01,62,0,0,2
8952,log_3015_1708943272.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],2900,0.01,29,0,0,0
8953,log_3015_1708943272.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[1664],2900,0.01,29,0,1,0
8954,log_3015_1708943272.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1478],[],2900,0.01,29,0,0,1
8955,log_3015_1708943272.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1855],[],2900,0.01,29,0,0,1
8956,log_3016_1708943276.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4006,0.01,40,0,0,0
8957,log_3016_1708943276.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1237],[2743],4006,0.01,40,0,1,1
8958,log_3016_1708943276.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2484],[],4006,0.01,40,0,0,1
8959,log_3016_1708943276.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[2896],[],4006,0.01,40,0,0,1
8960,log_3017_1708943282.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[0],3754,0.01,37,0,1,0
8961,log_3017_1708943282.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],3754,0.01,37,0,0,0
8962,log_3017_1708943282.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1650],[],3754,0.01,37,0,0,1
8963,log_3017_1708943282.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2054],[],3754,0.01,37,0,0,1
8964,log_3018_1708943285.xes,0.0,na,[],0,0,0,0,no_drift,[0],[],5112,0.01,51,0,0,1
8965,log_3018_1708943285.xes,0.0,na,[],0,0,0,0,sudden,[],[1994],5112,0.01,51,0,1,0
8966,log_3018_1708943285.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],5112,0.01,51,0,0,0
8967,log_3018_1708943285.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],5112,0.01,51,0,0,0
8968,log_3019_1708943288.xes,0.6,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,no_drift,[],[],6422,0.01,64,0,0,0
8969,log_3019_1708943288.xes,0.6,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,sudden,"[1790, 3021, 4917]",[5120],6422,0.01,64,0,1,3
8970,log_3019_1708943288.xes,0.6,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_start,[],[],6422,0.01,64,0,0,0
8971,log_3019_1708943288.xes,0.6,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_end,[],[],6422,0.01,64,0,0,0
8972,log_301_1708942905.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],3174,0.01,31,1,0,1
8973,log_301_1708942905.xes,0.0,na,[],0,0,0,0,sudden,[],[],3174,0.01,31,0,0,0
8974,log_301_1708942905.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],3174,0.01,31,0,0,0
8975,log_301_1708942905.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],3174,0.01,31,0,0,0
8976,log_3020_1708943297.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],5770,0.01,57,0,0,0
8977,log_3020_1708943297.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],"[2159, 3953]",5770,0.01,57,0,2,0
8978,log_3020_1708943297.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1754, 3796]",[],5770,0.01,57,0,0,2
8979,log_3020_1708943297.xes,0.6,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[2316, 4337]",[],5770,0.01,57,0,0,2
8980,log_3021_1708943304.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],4881,0.01,48,1,0,1
8981,log_3021_1708943304.xes,0.3,na,[],0,0,0,0,sudden,[],[],4881,0.01,48,0,0,0
8982,log_3021_1708943304.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],4881,0.01,48,0,0,0
8983,log_3021_1708943304.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],4881,0.01,48,0,0,0
8984,log_3022_1708943307.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2793,0.01,27,0,0,0
8985,log_3022_1708943307.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1692],[1926],2793,0.01,27,0,1,1
8986,log_3022_1708943307.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2793,0.01,27,0,0,0
8987,log_3022_1708943307.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2793,0.01,27,0,0,0
8988,log_3023_1708943309.xes,0.6,na,[],0,0,0,0,no_drift,[0],[0],1260,0.01,12,1,0,1
8989,log_3023_1708943309.xes,0.6,na,[],0,0,0,0,sudden,[],[],1260,0.01,12,0,0,0
8990,log_3023_1708943309.xes,0.6,na,[],0,0,0,0,gradual_start,[],[],1260,0.01,12,0,0,0
8991,log_3023_1708943309.xes,0.6,na,[],0,0,0,0,gradual_end,[],[],1260,0.01,12,0,0,0
8992,log_3024_1708943310.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2288,0.01,22,0,0,0
8993,log_3024_1708943310.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1186],[1173],2288,0.01,22,1,0,1
8994,log_3024_1708943310.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2288,0.01,22,0,0,0
8995,log_3024_1708943310.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2288,0.01,22,0,0,0
8996,log_3025_1708943312.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,no_drift,[],[],4355,0.01,43,0,0,0
8997,log_3025_1708943312.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,sudden,[3124],"[1243, 3117]",4355,0.01,43,1,1,1
8998,log_3025_1708943312.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_start,[1152],[],4355,0.01,43,0,0,1
8999,log_3025_1708943312.xes,0.0,na,"['gradual', 'sudden']",2,3,1,1,gradual_end,[1530],[],4355,0.01,43,0,0,1
9000,log_3026_1708943315.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],7057,0.01,70,0,0,0
9001,log_3026_1708943315.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1847, 3554]","[1965, 3528, 5209]",7057,0.01,70,1,2,2
9002,log_3026_1708943315.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[5196],[],7057,0.01,70,0,0,1
9003,log_3026_1708943315.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5573],[],7057,0.01,70,0,0,1
9004,log_3027_1708943321.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[],8062,0.01,80,0,0,0
9005,log_3027_1708943321.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1686],[],8062,0.01,80,0,0,1
9006,log_3027_1708943321.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3679, 5650]",[3137],8062,0.01,80,0,1,2
9007,log_3027_1708943321.xes,0.6,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[4070, 6206]",[4480],8062,0.01,80,0,1,2
9008,log_3028_1708943339.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[],7047,0.01,70,0,0,0
9009,log_3028_1708943339.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1987],[2027],7047,0.01,70,1,0,1
9010,log_3028_1708943339.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3234, 5155]",[],7047,0.01,70,0,0,2
9011,log_3028_1708943339.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[3770, 5680]",[],7047,0.01,70,0,0,2
9012,log_3029_1708943351.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2868,0.01,28,0,0,0
9013,log_3029_1708943351.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1182],[1191],2868,0.01,28,1,0,1
9014,log_3029_1708943351.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2868,0.01,28,0,0,0
9015,log_3029_1708943351.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2868,0.01,28,0,0,0
9016,log_302_1708942907.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],5538,0.01,55,1,0,1
9017,log_302_1708942907.xes,0.0,na,[],0,0,0,0,sudden,[],[],5538,0.01,55,0,0,0
9018,log_302_1708942907.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],5538,0.01,55,0,0,0
9019,log_302_1708942907.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],5538,0.01,55,0,0,0
9020,log_3030_1708943355.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[0],3109,0.01,31,0,1,0
9021,log_3030_1708943355.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3109,0.01,31,0,0,0
9022,log_3030_1708943355.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1062],[],3109,0.01,31,0,0,1
9023,log_3030_1708943355.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1407],[],3109,0.01,31,0,0,1
9024,log_3031_1708943360.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,no_drift,[],[],7090,0.01,70,0,0,0
9025,log_3031_1708943360.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,sudden,[5469],"[1324, 3191, 5457]",7090,0.01,70,1,2,1
9026,log_3031_1708943360.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_start,"[1252, 3168]",[],7090,0.01,70,0,0,2
9027,log_3031_1708943360.xes,0.0,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_end,"[1742, 3617]",[],7090,0.01,70,0,0,2
9028,log_3032_1708943363.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4718,0.01,47,0,0,0
9029,log_3032_1708943363.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1486],"[1552, 2907]",4718,0.01,47,0,2,1
9030,log_3032_1708943363.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2812],[],4718,0.01,47,0,0,1
9031,log_3032_1708943363.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[3278],[],4718,0.01,47,0,0,1
9032,log_3033_1708943367.xes,0.6,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,no_drift,[],[],7027,0.01,70,0,0,0
9033,log_3033_1708943367.xes,0.6,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,sudden,[5432],"[2175, 3887]",7027,0.01,70,0,2,1
9034,log_3033_1708943367.xes,0.6,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_start,"[1973, 3838]",[],7027,0.01,70,0,0,2
9035,log_3033_1708943367.xes,0.6,na,"['gradual', 'gradual', 'sudden']",3,5,1,2,gradual_end,"[2381, 4352]",[],7027,0.01,70,0,0,2
9036,log_3034_1708943374.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],1497,0.01,14,1,0,1
9037,log_3034_1708943374.xes,0.0,na,[],0,0,0,0,sudden,[],[],1497,0.01,14,0,0,0
9038,log_3034_1708943374.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],1497,0.01,14,0,0,0
9039,log_3034_1708943374.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],1497,0.01,14,0,0,0
9040,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3479,0.01,34,0,0,0
9041,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[1406],3479,0.01,34,0,1,0
9042,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1228],[],3479,0.01,34,0,0,1
9043,log_3035_1708943374.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1549],[],3479,0.01,34,0,0,1
9044,log_3036_1708943377.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[0],6512,0.01,65,0,1,0
9045,log_3036_1708943377.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1398],[],6512,0.01,65,0,0,1
9046,log_3036_1708943377.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3015, 4749]",[],6512,0.01,65,0,0,2
9047,log_3036_1708943377.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[3516, 5242]",[],6512,0.01,65,0,0,2
9048,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6942,0.01,69,0,0,0
9049,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1917, 3606]","[1925, 3480, 5277]",6942,0.01,69,1,2,2
9050,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[5271],[],6942,0.01,69,0,0,1
9051,log_3037_1708943388.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5593],[],6942,0.01,69,0,0,1
9052,log_3038_1708943393.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[],3633,0.01,36,0,0,0
9053,log_3038_1708943393.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[2271],3633,0.01,36,0,1,0
9054,log_3038_1708943393.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1948],[],3633,0.01,36,0,0,1
9055,log_3038_1708943393.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[2341],[],3633,0.01,36,0,0,1
9056,log_3039_1708943397.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],2567,0.01,25,0,0,0
9057,log_3039_1708943397.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[1102],2567,0.01,25,0,1,0
9058,log_3039_1708943397.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1076],[],2567,0.01,25,0,0,1
9059,log_3039_1708943397.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1431],[],2567,0.01,25,0,0,1
9060,log_303_1708942910.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],5803,0.01,58,0,0,0
9061,log_303_1708942910.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3202, 4399]","[1322, 3261]",5803,0.01,58,0,2,2
9062,log_303_1708942910.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1119],[],5803,0.01,58,0,0,1
9063,log_303_1708942910.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[1608],[],5803,0.01,58,0,0,1
9064,log_3040_1708943399.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],5196,0.01,51,1,0,1
9065,log_3040_1708943399.xes,0.0,na,[],0,0,0,0,sudden,[],[],5196,0.01,51,0,0,0
9066,log_3040_1708943399.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],5196,0.01,51,0,0,0
9067,log_3040_1708943399.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],5196,0.01,51,0,0,0
9068,log_3041_1708943250.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[],6961,0.01,69,0,0,0
9069,log_3041_1708943250.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1397],"[1365, 3359, 4961]",6961,0.01,69,1,2,1
9070,log_3041_1708943250.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3359, 4979]",[],6961,0.01,69,0,0,2
9071,log_3041_1708943250.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[3807, 5565]",[],6961,0.01,69,0,0,2
9072,log_3042_1708943257.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4862,0.01,48,0,0,0
9073,log_3042_1708943257.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1330],[1578],4862,0.01,48,0,1,1
9074,log_3042_1708943257.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2398],[],4862,0.01,48,0,0,1
9075,log_3042_1708943257.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[2993],[],4862,0.01,48,0,0,1
9076,log_3043_1708943262.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6941,0.01,69,0,0,0
9077,log_3043_1708943262.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1440, 2914]",[2973],6941,0.01,69,1,0,2
9078,log_3043_1708943262.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[4739],[],6941,0.01,69,0,0,1
9079,log_3043_1708943262.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5287],[],6941,0.01,69,0,0,1
9080,log_3044_1708943272.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],6143,0.01,61,0,0,0
9081,log_3044_1708943272.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3219, 4459]","[1371, 3190, 4292, 4461]",6143,0.01,61,2,2,2
9082,log_3044_1708943272.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1259],[],6143,0.01,61,0,0,1
9083,log_3044_1708943272.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[1847],[],6143,0.01,61,0,0,1
9084,log_3045_1708943277.xes,0.6,na,['sudden'],1,1,1,0,no_drift,[],[0],3465,0.01,34,0,1,0
9085,log_3045_1708943277.xes,0.6,na,['sudden'],1,1,1,0,sudden,[1849],[],3465,0.01,34,0,0,1
9086,log_3045_1708943277.xes,0.6,na,['sudden'],1,1,1,0,gradual_start,[],[],3465,0.01,34,0,0,0
9087,log_3045_1708943277.xes,0.6,na,['sudden'],1,1,1,0,gradual_end,[],[],3465,0.01,34,0,0,0
9088,log_3046_1708943280.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],4990,0.01,49,0,0,0
9089,log_3046_1708943280.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1192, 3094]","[1191, 3082]",4990,0.01,49,2,0,2
9090,log_3046_1708943280.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4990,0.01,49,0,0,0
9091,log_3046_1708943280.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4990,0.01,49,0,0,0
9092,log_3047_1708943288.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[0],7943,0.01,79,0,1,0
9093,log_3047_1708943288.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1743],[],7943,0.01,79,0,0,1
9094,log_3047_1708943288.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3701, 6092]",[],7943,0.01,79,0,0,2
9095,log_3047_1708943288.xes,0.3,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[4148, 6582]",[],7943,0.01,79,0,0,2
9096,log_3048_1708943298.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],6574,0.01,65,0,0,0
9097,log_3048_1708943298.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3484, 5049]",[2273],6574,0.01,65,0,1,2
9098,log_3048_1708943298.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1834],[],6574,0.01,65,0,0,1
9099,log_3048_1708943298.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[2339],[],6574,0.01,65,0,0,1
9100,log_3049_1708943302.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[],7245,0.01,72,0,0,0
9101,log_3049_1708943302.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1519],"[1539, 3327, 5085, 6718]",7245,0.01,72,1,3,1
9102,log_3049_1708943302.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3301, 5031]",[],7245,0.01,72,0,0,2
9103,log_3049_1708943302.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[3711, 5582]",[],7245,0.01,72,0,0,2
9104,log_304_1708942915.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6912,0.01,69,0,0,0
9105,log_304_1708942915.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1821, 3788]","[1809, 3764, 4812]",6912,0.01,69,2,1,2
9106,log_304_1708942915.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[4832],[],6912,0.01,69,0,0,1
