log_name,drift_types,change_trace_idx
log_1938_1708943221.xes,,
log_1939_1708943058.xes,"sudden, sudden","[(1023, 1023), (2707, 2707)]"
log_193_1708942740.xes,sudden,"[(4699, 4699)]"
log_1940_1708943063.xes,,
log_1941_1708943065.xes,"sudden, sudden, sudden","[(1481, 1481), (2782, 2782), (4280, 4280)]"
log_1942_1708943069.xes,sudden,"[(1568, 1568)]"
log_1943_1708943074.xes,sudden,"[(3642, 3642)]"
log_1944_1708943077.xes,,
log_1945_1708943079.xes,,
log_1946_1708943083.xes,"sudden, sudden","[(1764, 1764), (2948, 2948)]"
log_1947_1708943089.xes,sudden,"[(1992, 1992)]"
log_1948_1708943093.xes,sudden,"[(1944, 1944)]"
log_1949_1708943095.xes,,
log_194_1708942746.xes,sudden,"[(1602, 1602)]"
log_1950_1708943100.xes,,
log_1951_1708943104.xes,"sudden, sudden, sudden","[(1235, 1235), (3521, 3521), (5983, 5983)]"
log_1952_1708943110.xes,"sudden, sudden","[(1310, 1310), (2778, 2778)]"
log_1953_1708943114.xes,sudden,"[(1499, 1499)]"
log_1954_1708943118.xes,sudden,"[(1826, 1826)]"
log_1955_1708943139.xes,,
log_1956_1708943140.xes,,
log_1957_1708943142.xes,sudden,"[(1665, 1665)]"
log_1958_1708943146.xes,,
log_1959_1708943149.xes,sudden,"[(1192, 1192)]"
log_195_1708942749.xes,,
log_1960_1708943150.xes,sudden,"[(1236, 1236)]"
log_1961_1708943153.xes,"sudden, sudden","[(1492, 1492), (3277, 3277)]"
log_1962_1708943163.xes,sudden,"[(1770, 1770)]"
log_1963_1708943168.xes,,
log_1964_1708943172.xes,sudden,"[(4221, 4221)]"
log_1965_1708943175.xes,sudden,"[(1392, 1392)]"
log_1966_1708943181.xes,sudden,"[(2056, 2056)]"
log_1967_1708943187.xes,,
log_1968_1708943189.xes,"sudden, sudden, sudden","[(1485, 1485), (3303, 3303), (5229, 5229)]"
log_1969_1708943197.xes,sudden,"[(1989, 1989)]"
log_196_1708942754.xes,sudden,"[(1825, 1825)]"
log_1970_1708943200.xes,"sudden, sudden","[(1224, 1224), (2394, 2394)]"
log_1971_1708943204.xes,,
log_1972_1708943205.xes,,
log_1973_1708943209.xes,sudden,"[(1451, 1451)]"
log_1974_1708943215.xes,"sudden, sudden","[(1093, 1093), (2753, 2753)]"
log_1975_1708943222.xes,"sudden, sudden","[(1729, 1729), (3091, 3091)]"
log_1976_1708943225.xes,,
log_1977_1708943059.xes,,
log_1978_1708943062.xes,sudden,"[(1727, 1727)]"
log_1979_1708943063.xes,,
log_197_1708942767.xes,sudden,"[(1979, 1979)]"
log_1980_1708943065.xes,,
log_1981_1708943071.xes,"sudden, sudden","[(1533, 1533), (3132, 3132)]"
log_1982_1708943076.xes,sudden,"[(3639, 3639)]"
log_1983_1708943080.xes,,
log_1984_1708943084.xes,sudden,"[(1456, 1456)]"
log_1985_1708943088.xes,,
log_1986_1708943096.xes,,
log_1987_1708943098.xes,sudden,"[(3744, 3744)]"
log_1988_1708943101.xes,sudden,"[(1047, 1047)]"
log_1989_1708943104.xes,"sudden, sudden","[(1381, 1381), (3870, 3870)]"
log_198_1708942774.xes,sudden,"[(1194, 1194)]"
log_1990_1708943108.xes,sudden,"[(1260, 1260)]"
log_1991_1708943118.xes,sudden,"[(1903, 1903)]"
log_1992_1708943123.xes,,
log_1993_1708943124.xes,,
log_1994_1708943125.xes,,
log_1995_1708943128.xes,,
log_1996_1708943131.xes,,
log_1997_1708943134.xes,sudden,"[(1421, 1421)]"
log_1998_1708943135.xes,"sudden, sudden","[(1330, 1330), (2431, 2431)]"
log_1999_1708943139.xes,sudden,"[(2126, 2126)]"
log_199_1708942779.xes,,
log_19_1708942819.xes,sudden,"[(3461, 3461)]"
log_1_1708942732.xes,,
log_2000_1708943142.xes,,
log_2001_1708943148.xes,sudden,"[(1183, 1183)]"
log_2002_1708943154.xes,,
log_2003_1708943156.xes,,
log_2004_1708943159.xes,"sudden, sudden","[(1932, 1932), (4214, 4214)]"
log_2005_1708943166.xes,,
log_2006_1708943170.xes,sudden,"[(1783, 1783)]"
log_2007_1708943178.xes,sudden,"[(2087, 2087)]"
log_2008_1708943180.xes,,
log_2009_1708943184.xes,,
log_200_1708942781.xes,,
log_2010_1708943188.xes,sudden,"[(2085, 2085)]"
log_2011_1708943192.xes,sudden,"[(1372, 1372)]"
log_2012_1708943195.xes,,
log_2013_1708943203.xes,,
log_2014_1708943208.xes,"sudden, sudden","[(1458, 1458), (3140, 3140)]"
log_2015_1708943062.xes,,
log_2016_1708943071.xes,sudden,"[(2065, 2065)]"
log_2017_1708943073.xes,,
log_2018_1708943075.xes,sudden,"[(1108, 1108)]"
log_2019_1708943076.xes,,
log_201_1708942783.xes,"sudden, sudden, sudden","[(1704, 1704), (3193, 3193), (4743, 4743)]"
log_2020_1708943083.xes,,
log_2021_1708943084.xes,"sudden, sudden, sudden","[(1992, 1992), (4036, 4036), (5346, 5346)]"
log_2022_1708943094.xes,"sudden, sudden","[(1443, 1443), (3020, 3020)]"
log_2023_1708943097.xes,sudden,"[(2010, 2010)]"
log_2024_1708943098.xes,,
log_2025_1708943100.xes,,
log_2026_1708943102.xes,,
log_2027_1708943110.xes,sudden,"[(1995, 1995)]"
log_2028_1708943112.xes,"sudden, sudden","[(1972, 1972), (3099, 3099)]"
log_2029_1708943118.xes,sudden,"[(3145, 3145)]"
log_202_1708942791.xes,"sudden, sudden, sudden","[(1558, 1558), (2905, 2905), (4196, 4196)]"
log_2030_1708943120.xes,sudden,"[(1421, 1421)]"
log_2031_1708943127.xes,sudden,"[(1012, 1012)]"
log_2032_1708943128.xes,sudden,"[(1349, 1349)]"
log_2033_1708943130.xes,,
log_2034_1708943133.xes,sudden,"[(3593, 3593)]"
log_2035_1708943147.xes,sudden,"[(3645, 3645)]"
log_2036_1708943157.xes,"sudden, sudden, sudden","[(1906, 1906), (3258, 3258), (4765, 4765)]"
log_2037_1708943162.xes,sudden,"[(2136, 2136)]"
log_2038_1708943164.xes,,
log_2039_1708943167.xes,sudden,"[(2075, 2075)]"
log_203_1708942795.xes,,
log_2040_1708943170.xes,,
log_2041_1708943172.xes,,
log_2042_1708943174.xes,sudden,"[(2171, 2171)]"
log_2043_1708943177.xes,"sudden, sudden","[(1560, 1560), (3751, 3751)]"
log_2044_1708943186.xes,,
log_2045_1708943189.xes,,
log_2046_1708943192.xes,,
log_2047_1708943194.xes,,
log_2048_1708943200.xes,"sudden, sudden","[(1501, 1501), (2898, 2898)]"
log_2049_1708943207.xes,sudden,"[(4232, 4232)]"
log_204_1708942799.xes,sudden,"[(1551, 1551)]"
log_2050_1708943211.xes,,
log_2051_1708943218.xes,sudden,"[(1273, 1273)]"
log_2052_1708943220.xes,,
log_2053_1708943067.xes,sudden,"[(1606, 1606)]"
log_2054_1708943069.xes,sudden,"[(1171, 1171)]"
log_2055_1708943072.xes,sudden,"[(1434, 1434)]"
log_2056_1708943074.xes,"sudden, sudden","[(2038, 2038), (3493, 3493)]"
log_2057_1708943078.xes,,
log_2058_1708943083.xes,sudden,"[(2169, 2169)]"
log_2059_1708943085.xes,,
log_205_1708942800.xes,"sudden, sudden, sudden","[(1679, 1679), (3566, 3566), (4502, 4502)]"
log_2060_1708943087.xes,,
log_2061_1708943090.xes,sudden,"[(1934, 1934)]"
log_2062_1708943100.xes,,
log_2063_1708943105.xes,sudden,"[(1908, 1908)]"
log_2064_1708943108.xes,,
log_2065_1708943116.xes,,
log_2066_1708943118.xes,"sudden, sudden, sudden","[(1539, 1539), (2719, 2719), (4987, 4987)]"
log_2067_1708943124.xes,"sudden, sudden","[(1376, 1376), (2857, 2857)]"
log_2068_1708943131.xes,,
log_2069_1708943137.xes,sudden,"[(2176, 2176)]"
log_206_1708942805.xes,sudden,"[(2048, 2048)]"
log_2070_1708943143.xes,,
log_2071_1708943145.xes,sudden,"[(1830, 1830)]"
log_2072_1708943146.xes,,
log_2073_1708943150.xes,sudden,"[(1760, 1760)]"
log_2074_1708943154.xes,sudden,"[(1303, 1303)]"
log_2075_1708943156.xes,sudden,"[(1231, 1231)]"
log_2076_1708943159.xes,,
log_2077_1708943159.xes,,
log_2078_1708943162.xes,,
log_2079_1708943163.xes,"sudden, sudden","[(1458, 1458), (3508, 3508)]"
log_207_1708942809.xes,"sudden, sudden","[(2127, 2127), (3374, 3374)]"
log_2080_1708943167.xes,,
log_2081_1708943169.xes,sudden,"[(3373, 3373)]"
log_2082_1708943180.xes,,
log_2083_1708943183.xes,,
log_2084_1708943184.xes,sudden,"[(1785, 1785)]"
log_2085_1708943187.xes,"sudden, sudden","[(2359, 2359), (4228, 4228)]"
log_2086_1708943196.xes,"gradual, sudden","[(1436, 1986), (4445, 4445)]"
log_2087_1708943200.xes,sudden,"[(1639, 1639)]"
log_2088_1708943209.xes,,
log_2089_1708943216.xes,,
log_208_1708942812.xes,,
log_2090_1708943218.xes,,
log_2091_1708943071.xes,"sudden, sudden, sudden","[(2134, 2134), (4423, 4423), (6406, 6406)]"
log_2092_1708943076.xes,"sudden, sudden","[(1791, 1791), (3500, 3500)]"
log_2093_1708943078.xes,sudden,"[(2183, 2183)]"
log_2094_1708943082.xes,"sudden, sudden","[(1850, 1850), (3970, 3970)]"
log_2095_1708943089.xes,sudden,"[(1808, 1808)]"
log_2096_1708943091.xes,sudden,"[(2016, 2016)]"
log_2097_1708943094.xes,sudden,"[(1893, 1893)]"
log_2098_1708943101.xes,,
log_2099_1708943103.xes,"sudden, sudden, sudden","[(1668, 1668), (3527, 3527), (5040, 5040)]"
log_209_1708942817.xes,sudden,"[(1830, 1830)]"
log_20_1708942823.xes,"sudden, sudden, sudden","[(1259, 1259), (2715, 2715), (4937, 4937)]"
log_2100_1708943109.xes,,
log_2101_1708943110.xes,,
log_2102_1708943115.xes,sudden,"[(1508, 1508)]"
log_2103_1708943117.xes,sudden,"[(4047, 4047)]"
log_2104_1708943128.xes,"sudden, sudden, sudden","[(2060, 2060), (3305, 3305), (4846, 4846)]"
log_2105_1708943134.xes,sudden,"[(1507, 1507)]"
log_2106_1708943134.xes,"sudden, sudden","[(1855, 1855), (3416, 3416)]"
log_2107_1708943137.xes,sudden,"[(2576, 2576)]"
log_2108_1708943141.xes,,
log_2109_1708943162.xes,"sudden, sudden","[(1641, 1641), (3286, 3286)]"
log_210_1708942822.xes,sudden,"[(1681, 1681)]"
log_2110_1708943166.xes,sudden,"[(4149, 4149)]"
log_2111_1708943169.xes,sudden,"[(1130, 1130)]"
log_2112_1708943172.xes,sudden,"[(2383, 2383)]"
log_2113_1708943177.xes,"sudden, sudden","[(1712, 1712), (3401, 3401)]"
log_2114_1708943181.xes,,
log_2115_1708943188.xes,sudden,"[(1304, 1304)]"
log_2116_1708943191.xes,sudden,"[(6183, 6183)]"
log_2117_1708943196.xes,sudden,"[(1785, 1785)]"
log_2118_1708943198.xes,sudden,"[(2061, 2061)]"
log_2119_1708943200.xes,"sudden, sudden","[(1401, 1401), (2896, 2896)]"
log_211_1708942825.xes,,
log_2120_1708943204.xes,,
log_2121_1708943207.xes,sudden,"[(2482, 2482)]"
log_2122_1708943211.xes,,
log_2123_1708943220.xes,,
log_2124_1708943222.xes,,
log_2125_1708943225.xes,,
log_2126_1708943227.xes,sudden,"[(1661, 1661)]"
log_2127_1708943236.xes,,
log_2128_1708943243.xes,,
log_2129_1708943077.xes,sudden,"[(3738, 3738)]"
log_212_1708942832.xes,,
log_2130_1708943097.xes,,
log_2131_1708943100.xes,"sudden, sudden","[(1229, 1229), (3103, 3103)]"
log_2132_1708943108.xes,"sudden, sudden, sudden","[(1673, 1673), (3710, 3710), (5719, 5719)]"
log_2133_1708943113.xes,sudden,"[(1747, 1747)]"
log_2134_1708943116.xes,sudden,"[(1736, 1736)]"
log_2135_1708943122.xes,,
log_2136_1708943123.xes,,
log_2137_1708943132.xes,"sudden, sudden, sudden","[(1626, 1626), (3256, 3256), (5280, 5280)]"
log_2138_1708943142.xes,sudden,"[(1460, 1460)]"
log_2139_1708943145.xes,"sudden, sudden","[(1605, 1605), (3487, 3487)]"
log_213_1708942834.xes,,
log_2140_1708943150.xes,,
log_2141_1708943156.xes,"sudden, sudden","[(1807, 1807), (2944, 2944)]"
log_2142_1708943159.xes,sudden,"[(1607, 1607)]"
log_2143_1708943165.xes,"sudden, sudden","[(1672, 1672), (2891, 2891)]"
log_2144_1708943168.xes,,
log_2145_1708943172.xes,"sudden, sudden","[(1164, 1164), (3933, 3933)]"
log_2146_1708943185.xes,"sudden, sudden, sudden","[(1129, 1129), (2792, 2792), (4796, 4796)]"
log_2147_1708943193.xes,,
log_2148_1708943194.xes,,
log_2149_1708943201.xes,sudden,"[(3698, 3698)]"
log_214_1708942839.xes,,
log_2150_1708943204.xes,,
log_2151_1708943207.xes,sudden,"[(1789, 1789)]"
log_2152_1708943210.xes,"sudden, sudden","[(1391, 1391), (2607, 2607)]"
log_2153_1708943215.xes,,
log_2154_1708943217.xes,sudden,"[(2496, 2496)]"
log_2155_1708943224.xes,"sudden, sudden","[(2578, 2578), (3922, 3922)]"
log_2156_1708943229.xes,,
log_2157_1708943230.xes,sudden,"[(1774, 1774)]"
log_2158_1708943234.xes,,
log_2159_1708943241.xes,sudden,"[(2767, 2767)]"
log_215_1708942846.xes,,
log_2160_1708943245.xes,sudden,"[(2220, 2220)]"
log_2161_1708943248.xes,,
log_2162_1708943253.xes,"sudden, sudden","[(1584, 1584), (3416, 3416)]"
log_2163_1708943262.xes,sudden,"[(1646, 1646)]"
log_2164_1708943269.xes,"sudden, sudden","[(1468, 1468), (3510, 3510)]"
log_2165_1708943273.xes,,
log_2166_1708943278.xes,,
log_2167_1708943083.xes,,
log_2168_1708943090.xes,sudden,"[(3784, 3784)]"
log_2169_1708943098.xes,"sudden, sudden","[(1564, 1564), (2884, 2884)]"
log_216_1708942849.xes,,
log_2170_1708943102.xes,"sudden, sudden","[(1416, 1416), (3267, 3267)]"
log_2171_1708943105.xes,,
log_2172_1708943115.xes,,
log_2173_1708943124.xes,"sudden, sudden, sudden","[(1372, 1372), (2592, 2592), (3948, 3948)]"
log_2174_1708943130.xes,sudden,"[(1064, 1064)]"
log_2175_1708943132.xes,,
log_2176_1708943140.xes,,
log_2177_1708943142.xes,sudden,"[(1866, 1866)]"
log_2178_1708943152.xes,,
log_2179_1708943162.xes,sudden,"[(1799, 1799)]"
log_217_1708942853.xes,,
log_2180_1708943166.xes,"sudden, sudden","[(1344, 1344), (2918, 2918)]"
log_2181_1708943168.xes,,
log_2182_1708943169.xes,"sudden, sudden","[(1346, 1346), (2346, 2346)]"
log_2183_1708943172.xes,,
log_2184_1708943173.xes,sudden,"[(1519, 1519)]"
log_2185_1708943178.xes,sudden,"[(2615, 2615)]"
log_2186_1708943190.xes,"sudden, sudden","[(2021, 2021), (5588, 5588)]"
log_2187_1708943203.xes,"sudden, sudden, sudden","[(1462, 1462), (2536, 2536), (4068, 4068)]"
log_2188_1708943208.xes,,
log_2189_1708943214.xes,sudden,"[(1395, 1395)]"
log_218_1708942854.xes,,
log_2190_1708943217.xes,"sudden, sudden, sudden","[(1142, 1142), (2671, 2671), (4596, 4596)]"
log_2191_1708943222.xes,"sudden, sudden","[(1475, 1475), (3374, 3374)]"
log_2192_1708943226.xes,"sudden, sudden","[(1751, 1751), (3695, 3695)]"
log_2193_1708943231.xes,,
log_2194_1708943233.xes,"sudden, sudden, sudden","[(1288, 1288), (2615, 2615), (3774, 3774)]"
log_2195_1708943236.xes,"sudden, sudden, sudden","[(1160, 1160), (3148, 3148), (5316, 5316)]"
log_2196_1708943243.xes,sudden,"[(1654, 1654)]"
log_2197_1708943244.xes,sudden,"[(1655, 1655)]"
log_2198_1708943258.xes,,
log_2199_1708943260.xes,,
log_219_1708942859.xes,sudden,"[(1381, 1381)]"
log_21_1708942830.xes,,
log_2200_1708943267.xes,,
log_2201_1708943272.xes,sudden,"[(1837, 1837)]"
log_2202_1708943277.xes,sudden,"[(2321, 2321)]"
log_2203_1708943283.xes,sudden,"[(4022, 4022)]"
log_2204_1708943291.xes,sudden,"[(1255, 1255)]"
log_2205_1708943085.xes,,
log_2206_1708943087.xes,"sudden, sudden","[(1343, 1343), (3555, 3555)]"
log_2207_1708943091.xes,,
log_2208_1708943095.xes,sudden,"[(2264, 2264)]"
log_2209_1708943107.xes,sudden,"[(1624, 1624)]"
log_220_1708942862.xes,,
log_2210_1708943110.xes,,
log_2211_1708943123.xes,sudden,"[(1513, 1513)]"
log_2212_1708943132.xes,sudden,"[(1612, 1612)]"
log_2213_1708943138.xes,,
log_2214_1708943142.xes,sudden,"[(1719, 1719)]"
log_2215_1708943143.xes,"sudden, sudden, sudden","[(2032, 2032), (3570, 3570), (4595, 4595)]"
log_2216_1708943150.xes,,
log_2217_1708943154.xes,,
log_2218_1708943156.xes,sudden,"[(1302, 1302)]"
log_2219_1708943158.xes,,
log_221_1708942871.xes,"sudden, sudden, sudden","[(2102, 2102), (3839, 3839), (5724, 5724)]"
log_2220_1708943160.xes,,
log_2221_1708943165.xes,sudden,"[(1283, 1283)]"
log_2222_1708943168.xes,sudden,"[(1952, 1952)]"
log_2223_1708943171.xes,sudden,"[(1788, 1788)]"
log_2224_1708943173.xes,,
log_2225_1708943178.xes,"sudden, sudden","[(1318, 1318), (2454, 2454)]"
log_2226_1708943187.xes,,
log_2227_1708943192.xes,"sudden, sudden, sudden, sudden","[(1582, 1582), (3598, 3598), (5630, 5630), (6779, 6779)]"
log_2228_1708943197.xes,,
log_2229_1708943201.xes,sudden,"[(2021, 2021)]"
log_222_1708942874.xes,,
log_2230_1708943206.xes,"sudden, sudden","[(1238, 1238), (2782, 2782)]"
log_2231_1708943209.xes,sudden,"[(1688, 1688)]"
log_2232_1708943212.xes,"sudden, sudden","[(2068, 2068), (3529, 3529)]"
log_2233_1708943217.xes,sudden,"[(1687, 1687)]"
log_2234_1708943219.xes,sudden,"[(2206, 2206)]"
log_2235_1708943231.xes,sudden,"[(1662, 1662)]"
log_2236_1708943234.xes,"sudden, sudden, sudden, sudden","[(1391, 1391), (3335, 3335), (5680, 5680), (7424, 7424)]"
log_2237_1708943238.xes,"sudden, sudden","[(2200, 2200), (4357, 4357)]"
log_2238_1708943241.xes,"sudden, sudden","[(1897, 1897), (3252, 3252)]"
log_2239_1708943247.xes,sudden,"[(1868, 1868)]"
log_223_1708942875.xes,"gradual, sudden","[(1897, 2868), (4783, 4783)]"
log_2240_1708943250.xes,sudden,"[(1689, 1689)]"
log_2241_1708943260.xes,"sudden, sudden, sudden","[(1808, 1808), (2723, 2723), (3432, 3432)]"
log_2242_1708943265.xes,"sudden, sudden","[(1277, 1277), (2141, 2141)]"
log_2243_1708943087.xes,,
log_2244_1708943092.xes,,
log_2245_1708943100.xes,"sudden, sudden","[(1797, 1797), (3901, 3901)]"
log_2246_1708943104.xes,sudden,"[(1349, 1349)]"
log_2247_1708943106.xes,,
log_2248_1708943111.xes,,
log_2249_1708943111.xes,sudden,"[(3789, 3789)]"
log_224_1708942886.xes,,
log_2250_1708943124.xes,,
log_2251_1708943126.xes,gradual,"[(2033, 2159)]"
log_2252_1708943131.xes,,
log_2253_1708943133.xes,"sudden, sudden, sudden","[(1901, 1901), (2965, 2965), (4630, 4630)]"
log_2254_1708943141.xes,,
log_2255_1708943147.xes,"sudden, sudden","[(2115, 2115), (3495, 3495)]"
log_2256_1708943150.xes,,
log_2257_1708943156.xes,sudden,"[(3940, 3940)]"
log_2258_1708943163.xes,sudden,"[(4200, 4200)]"
log_2259_1708943181.xes,"sudden, sudden, sudden","[(1844, 1844), (3447, 3447), (4895, 4895)]"
log_225_1708942890.xes,,
log_2260_1708943189.xes,,
log_2261_1708943190.xes,"sudden, sudden","[(1780, 1780), (3102, 3102)]"
log_2262_1708943194.xes,sudden,"[(512, 512)]"
log_2263_1708943195.xes,sudden,"[(1862, 1862)]"
log_2264_1708943200.xes,sudden,"[(1053, 1053)]"
log_2265_1708943202.xes,"sudden, sudden","[(2800, 2800), (4383, 4383)]"
log_2266_1708943207.xes,sudden,"[(1986, 1986)]"
log_2267_1708943214.xes,,
log_2268_1708943215.xes,sudden,"[(1549, 1549)]"
log_2269_1708943220.xes,,
log_226_1708942897.xes,,
log_2270_1708943221.xes,,
log_2271_1708943227.xes,sudden,"[(1658, 1658)]"
log_2272_1708943229.xes,,
log_2273_1708943237.xes,sudden,"[(1810, 1810)]"
log_2274_1708943238.xes,"sudden, sudden, sudden","[(1743, 1743), (3300, 3300), (4569, 4569)]"
log_2275_1708943243.xes,,
log_2276_1708943249.xes,,
log_2277_1708943258.xes,sudden,"[(1642, 1642)]"
log_2278_1708943264.xes,gradual,"[(1719, 2844)]"
log_2279_1708943266.xes,sudden,"[(3904, 3904)]"
log_227_1708942901.xes,,
log_2280_1708943273.xes,,
log_2281_1708943090.xes,,
log_2282_1708943093.xes,,
log_2283_1708943097.xes,,
log_2284_1708943105.xes,,
log_2285_1708943113.xes,sudden,"[(2054, 2054)]"
log_2286_1708943116.xes,,
log_2287_1708943122.xes,,
log_2288_1708943131.xes,,
log_2289_1708943139.xes,,
log_228_1708942902.xes,,
log_2290_1708943150.xes,sudden,"[(1649, 1649)]"
log_2291_1708943152.xes,,
log_2292_1708943154.xes,sudden,"[(2461, 2461)]"
log_2293_1708943163.xes,sudden,"[(1323, 1323)]"
log_2294_1708943166.xes,"sudden, sudden","[(1741, 1741), (3380, 3380)]"
log_2295_1708943168.xes,"sudden, sudden, sudden","[(1419, 1419), (3253, 3253), (4785, 4785)]"
log_2296_1708943172.xes,,
log_2297_1708943178.xes,"sudden, sudden, sudden","[(2017, 2017), (4054, 4054), (5813, 5813)]"
log_2298_1708943182.xes,sudden,"[(1351, 1351)]"
log_2299_1708943184.xes,sudden,"[(1982, 1982)]"
log_229_1708942732.xes,,
log_22_1708942833.xes,"sudden, sudden","[(1731, 1731), (3066, 3066)]"
log_2300_1708943187.xes,,
log_2301_1708943195.xes,"sudden, sudden","[(2058, 2058), (3551, 3551)]"
log_2302_1708943201.xes,"sudden, sudden","[(1878, 1878), (3675, 3675)]"
log_2303_1708943204.xes,sudden,"[(1793, 1793)]"
log_2304_1708943208.xes,"sudden, sudden","[(1786, 1786), (4041, 4041)]"
log_2305_1708943218.xes,,
log_2306_1708943229.xes,sudden,"[(1236, 1236)]"
log_2307_1708943239.xes,sudden,"[(1768, 1768)]"
log_2308_1708943242.xes,,
log_2309_1708943255.xes,,
log_230_1708942735.xes,"sudden, sudden, sudden","[(1542, 1542), (3258, 3258), (4874, 4874)]"
log_2310_1708943258.xes,sudden,"[(1983, 1983)]"
log_2311_1708943261.xes,,
log_2312_1708943267.xes,"sudden, sudden, sudden","[(2043, 2043), (4421, 4421), (6181, 6181)]"
log_2313_1708943274.xes,"sudden, sudden","[(1599, 1599), (3467, 3467)]"
log_2314_1708943279.xes,,
log_2315_1708943294.xes,gradual,"[(1778, 2371)]"
log_2316_1708943301.xes,"sudden, sudden, sudden","[(1273, 1273), (3142, 3142), (4491, 4491)]"
log_2317_1708943307.xes,,
log_2318_1708943312.xes,"sudden, sudden, sudden","[(970, 970), (1577, 1577), (3949, 3949)]"
log_2319_1708943093.xes,,
log_231_1708942742.xes,sudden,"[(1857, 1857)]"
log_2320_1708943095.xes,"sudden, sudden","[(1838, 1838), (3526, 3526)]"
log_2321_1708943101.xes,sudden,"[(1766, 1766)]"
log_2322_1708943105.xes,sudden,"[(1645, 1645)]"
log_2323_1708943107.xes,sudden,"[(1009, 1009)]"
log_2324_1708943110.xes,,
log_2325_1708943122.xes,"sudden, sudden","[(1530, 1530), (3185, 3185)]"
log_2326_1708943126.xes,,
log_2327_1708943134.xes,"gradual, sudden","[(2032, 3160), (5586, 5586)]"
log_2328_1708943149.xes,,
log_2329_1708943152.xes,"sudden, sudden","[(1641, 1641), (3154, 3154)]"
log_232_1708942744.xes,,
log_2330_1708943156.xes,sudden,"[(1317, 1317)]"
log_2331_1708943158.xes,,
log_2332_1708943172.xes,sudden,"[(2180, 2180)]"
log_2333_1708943177.xes,,
log_2334_1708943184.xes,sudden,"[(1486, 1486)]"
log_2335_1708943192.xes,sudden,"[(1440, 1440)]"
log_2336_1708943196.xes,sudden,"[(1820, 1820)]"
log_2337_1708943203.xes,,
log_2338_1708943207.xes,,
log_2339_1708943209.xes,sudden,"[(1459, 1459)]"
log_233_1708942754.xes,sudden,"[(1565, 1565)]"
log_2340_1708943212.xes,,
log_2341_1708943215.xes,,
log_2342_1708943219.xes,"sudden, sudden","[(2028, 2028), (3734, 3734)]"
log_2343_1708943223.xes,sudden,"[(2080, 2080)]"
log_2344_1708943226.xes,sudden,"[(1498, 1498)]"
log_2345_1708943230.xes,,
log_2346_1708943232.xes,,
log_2347_1708943235.xes,sudden,"[(2160, 2160)]"
log_2348_1708943241.xes,sudden,"[(1542, 1542)]"
log_2349_1708943246.xes,,
log_234_1708942756.xes,,
log_2350_1708943249.xes,,
log_2351_1708943254.xes,,
log_2352_1708943264.xes,sudden,"[(1283, 1283)]"
log_2353_1708943266.xes,,
log_2354_1708943272.xes,sudden,"[(1862, 1862)]"
log_2355_1708943275.xes,sudden,"[(2228, 2228)]"
log_2356_1708943284.xes,sudden,"[(1914, 1914)]"
log_2357_1708943097.xes,sudden,"[(1979, 1979)]"
log_2358_1708943100.xes,"sudden, sudden","[(1635, 1635), (3687, 3687)]"
log_2359_1708943107.xes,sudden,"[(1107, 1107)]"
log_235_1708942760.xes,"sudden, sudden","[(1438, 1438), (4336, 4336)]"
log_2360_1708943108.xes,,
log_2361_1708943113.xes,,
log_2362_1708943113.xes,,
log_2363_1708943115.xes,,
log_2364_1708943123.xes,sudden,"[(1496, 1496)]"
log_2365_1708943126.xes,sudden,"[(1023, 1023)]"
log_2366_1708943128.xes,sudden,"[(1336, 1336)]"
log_2367_1708943133.xes,"sudden, sudden, sudden, sudden","[(735, 735), (1836, 1836), (3432, 3432), (4891, 4891)]"
log_2368_1708943136.xes,,
log_2369_1708943141.xes,sudden,"[(1641, 1641)]"
log_236_1708942771.xes,"sudden, sudden","[(1428, 1428), (3863, 3863)]"
log_2370_1708943142.xes,sudden,"[(1190, 1190)]"
log_2371_1708943144.xes,sudden,"[(1093, 1093)]"
log_2372_1708943151.xes,sudden,"[(4801, 4801)]"
log_2373_1708943163.xes,,
log_2374_1708943165.xes,,
log_2375_1708943169.xes,,
log_2376_1708943171.xes,sudden,"[(1901, 1901)]"
log_2377_1708943174.xes,"sudden, sudden","[(2068, 2068), (4218, 4218)]"
log_2378_1708943178.xes,,
log_2379_1708943180.xes,sudden,"[(1555, 1555)]"
log_237_1708942775.xes,"sudden, sudden, sudden","[(1343, 1343), (3428, 3428), (5305, 5305)]"
log_2380_1708943190.xes,,
log_2381_1708943192.xes,,
log_2382_1708943193.xes,sudden,"[(2253, 2253)]"
log_2383_1708943200.xes,"sudden, sudden","[(1866, 1866), (3313, 3313)]"
log_2384_1708943207.xes,sudden,"[(2511, 2511)]"
log_2385_1708943222.xes,,
log_2386_1708943227.xes,sudden,"[(1944, 1944)]"
log_2387_1708943231.xes,,
log_2388_1708943237.xes,sudden,"[(1886, 1886)]"
log_2389_1708943240.xes,,
log_238_1708942783.xes,,
log_2390_1708943243.xes,sudden,"[(1537, 1537)]"
log_2391_1708943245.xes,"sudden, sudden","[(1830, 1830), (3535, 3535)]"
log_2392_1708943251.xes,,
log_2393_1708943255.xes,"sudden, sudden","[(1517, 1517), (3219, 3219)]"
log_2394_1708943260.xes,,
log_2395_1708943100.xes,"sudden, sudden, sudden","[(1961, 1961), (3967, 3967), (5464, 5464)]"
log_2396_1708943105.xes,"sudden, sudden, sudden","[(1646, 1646), (3582, 3582), (5462, 5462)]"
