,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_3047_1708943288.xes,[],"[(1743, 1743), (3701, 4148), (6092, 6582)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7943
log_3048_1708943298.xes,"[(2251, 2251), (3532, 3532)]","[(1834, 2339), (3484, 3484), (5049, 5049)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.4,0.5,0.3333333333333333,96.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",6574
log_3049_1708943302.xes,[],"[(1519, 1519), (3301, 3711), (5031, 5582)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7245
log_304_1708942915.xes,"[(1809, 1809), (3764, 3764)]","[(1821, 1821), (3788, 3788), (4832, 5219)]","['sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,36.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6912
log_3050_1708943307.xes,[],"[(1997, 2396), (4265, 4265), (5931, 5931)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",7920
log_3051_1708943319.xes,"[(1260, 1260)]","[(1350, 1350), (2824, 3380), (5007, 5007)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,180.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",6374
log_3052_1708943334.xes,[],[],[],[],,,,,[],[],7832
log_3053_1708943341.xes,"[(1462, 1462)]","[(1367, 1672)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2878
log_3054_1708943343.xes,"[(1579, 1579)]","[(1391, 1924), (3462, 3462), (5171, 5767)]",['sudden'],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'sudden', 'gradual', nan]",7549
log_3055_1708943362.xes,[],"[(1887, 2339), (3489, 3489), (5446, 5854)]",[],"['gradual', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'gradual']",7573
log_3056_1708943370.xes,"[(1666, 1666)]","[(1660, 1660)]",['sudden'],['sudden'],1.0,1.0,1.0,12.0,['sudden'],['sudden'],2661
log_3057_1708943372.xes,[],[],[],[],,,,,[],[],3476
log_3058_1708943374.xes,"[(1301, 1301)]","[(1218, 1558)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2789
log_3059_1708943382.xes,"[(1797, 1797), (3348, 3348), (4919, 4919)]","[(1784, 1784), (3355, 3355), (4921, 5480)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,20.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6918
log_305_1708942732.xes,[],"[(1393, 1835), (3592, 3592), (4915, 4915)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6423
log_3060_1708943387.xes,"[(1294, 1294)]","[(1266, 1604), (3360, 3360)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5346
log_3061_1708943402.xes,[],[],[],[],,,,,[],[],5421
log_3062_1708943407.xes,"[(4054, 4054)]","[(1362, 1790), (3633, 3633)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,842.0,"['sudden', nan]","['sudden', 'gradual']",4980
log_3063_1708943413.xes,"[(2011, 2011)]","[(1909, 1909)]",['sudden'],['sudden'],1.0,1.0,1.0,204.0,['sudden'],['sudden'],3068
log_3064_1708943416.xes,"[(1645, 1645)]","[(1441, 1900), (3220, 3659)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4852
log_3065_1708943421.xes,[],[],[],[],,,,,[],[],3456
log_3066_1708943425.xes,[],[],[],[],,,,,[],[],1516
log_3067_1708943426.xes,"[(2520, 3305), (5916, 5916)]","[(1954, 1954), (3354, 3780), (5633, 6147)]","['gradual', 'sudden']","['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'gradual', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",7520
log_3068_1708943433.xes,"[(1357, 1357), (3003, 3003), (4872, 4872)]","[(1111, 1504), (2905, 2905), (4797, 5276)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,196.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6947
log_3069_1708943441.xes,"[(1410, 1410), (3470, 3470)]","[(1377, 1765), (3494, 3494)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,48.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4742
log_306_1708942737.xes,[],[],[],[],,,,,[],[],3620
log_3070_1708943443.xes,[],[],[],[],,,,,[],[],5928
log_3071_1708943448.xes,"[(1330, 1330), (2834, 2834), (4012, 4012)]","[(1119, 1481), (2789, 2789), (3965, 4318)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,90.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",5930
log_3072_1708943451.xes,[],[],[],[],,,,,[],[],1501
log_3073_1708943453.xes,"[(1905, 1905), (2947, 2947)]","[(1887, 1887), (2926, 3344)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,36.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5027
log_3074_1708943456.xes,"[(3328, 3328)]","[(1647, 1647), (3242, 3709), (4743, 5289)]",['sudden'],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",6663
log_3075_1708943460.xes,"[(1366, 1366)]","[(1076, 1378), (3218, 3601)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4908
log_3076_1708943464.xes,[],"[(1959, 2431), (3586, 4119), (6113, 6113)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",8005
log_3077_1708943468.xes,"[(1685, 1685)]","[(1448, 1754), (2972, 2972)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4760
log_3078_1708943471.xes,[],"[(1751, 1751), (3427, 3427), (4446, 4446)]",[],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'sudden']",5544
log_3079_1708943263.xes,[],[],[],[],,,,,[],[],7076
log_307_1708942745.xes,[],"[(1692, 2073), (3873, 3873)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",5336
log_3080_1708943273.xes,"[(1829, 1829), (3275, 3275)]","[(1765, 1765), (3185, 3606), (4633, 5171)]","['sudden', 'sudden']","['sudden', 'gradual', 'gradual']",0.4,0.5,0.3333333333333333,128.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'gradual', nan]",6617
log_3081_1708943279.xes,[],[],[],[],,,,,[],[],5640
log_3082_1708943282.xes,[],"[(1229, 1229), (2546, 2934)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4550
log_3083_1708943284.xes,"[(1648, 1648), (2851, 2851)]","[(1635, 1635), (2808, 2808)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,56.0,"['sudden', 'sudden']","['sudden', 'sudden']",4662
log_3084_1708943287.xes,[],[],[],[],,,,,[],[],4179
log_3085_1708943291.xes,[],[],[],[],,,,,[],[],3054
log_3086_1708943294.xes,[],"[(1123, 1123), (2839, 3242)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4984
log_3087_1708943298.xes,[],"[(1805, 1805), (3668, 4018)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",5129
log_3088_1708943305.xes,"[(1968, 1968)]","[(1225, 1682)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3681
log_3089_1708943311.xes,[],[],[],[],,,,,[],[],5274
log_308_1708942748.xes,"[(1149, 1149)]","[(1131, 1131)]",['sudden'],['sudden'],1.0,1.0,1.0,36.0,['sudden'],['sudden'],3107
log_3090_1708943316.xes,[],"[(1958, 1958), (3182, 3610), (5542, 5911)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7634
log_3091_1708943325.xes,[],[],[],[],,,,,[],[],6652
log_3092_1708943337.xes,[],[],[],[],,,,,[],[],3990
log_3093_1708943340.xes,[],[],[],[],,,,,[],[],7340
log_3094_1708943346.xes,"[(1835, 1835)]","[(1674, 2219)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3606
log_3095_1708943349.xes,"[(1549, 1549)]","[(1566, 1566)]",['sudden'],['sudden'],1.0,1.0,1.0,34.0,['sudden'],['sudden'],2853
log_3096_1708943351.xes,[],[],[],[],,,,,[],[],3104
log_3097_1708943355.xes,"[(1970, 1970), (3434, 3434)]","[(1718, 2043), (3382, 3382)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,104.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4418
log_3098_1708943360.xes,[],"[(1263, 1784), (3024, 3480), (5454, 5805)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",6971
log_3099_1708943367.xes,[],[],[],[],,,,,[],[],1782
log_309_1708942749.xes,"[(1063, 1063)]","[(1114, 1114)]",['sudden'],['sudden'],1.0,1.0,1.0,102.0,['sudden'],['sudden'],2718
log_30_1708942861.xes,[],[],[],[],,,,,[],[],5085
log_3100_1708943368.xes,"[(1701, 1701), (2929, 2929), (4829, 4829)]","[(1619, 1619), (2824, 2824), (4704, 4704)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,208.0,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",6003
log_3101_1708943371.xes,"[(2275, 2275), (4349, 4349), (6356, 6356)]","[(1980, 2330), (4253, 4253), (6064, 6533)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,192.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",8003
log_3102_1708943378.xes,[],[],[],[],,,,,[],[],1889
log_3103_1708943379.xes,[],"[(1640, 1640), (3381, 3381), (4914, 5222)]",[],"['sudden', 'sudden', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'gradual']",7108
log_3104_1708943381.xes,"[(2306, 2306)]","[(1860, 2422)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4276
log_3105_1708943388.xes,"[(1893, 1893), (3356, 3356)]","[(1837, 1837), (3117, 3634), (5497, 5497)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.4,0.5,0.3333333333333333,112.0,"['sudden', nan, nan, 'sudden']","['sudden', 'gradual', 'sudden', nan]",6953
log_3106_1708943395.xes,"[(2026, 2026), (3751, 3751), (5285, 5285)]","[(1537, 2010), (3679, 3679), (5250, 5629)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'gradual']",0.3333333333333333,0.3333333333333333,0.3333333333333333,144.0,"['sudden', nan, nan, 'sudden', 'sudden']","['sudden', 'gradual', 'gradual', nan, nan]",6820
log_3107_1708943401.xes,"[(1507, 1507)]","[(1407, 1407), (2758, 2758)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,200.0,"['sudden', nan]","['sudden', 'sudden']",4361
log_3108_1708943405.xes,[],[],[],[],,,,,[],[],3303
log_3109_1708943407.xes,[],"[(1646, 2130), (3796, 3796), (5790, 5790)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6933
log_310_1708942754.xes,[],"[(1116, 1675), (2811, 2811)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",3910
log_3110_1708943414.xes,[],[],[],[],,,,,[],[],1096
log_3111_1708943415.xes,"[(1685, 1685), (3712, 3712)]","[(1365, 1781), (3553, 3553)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,318.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5119
log_3112_1708943420.xes,"[(1851, 1851), (3835, 3835), (5669, 5669)]","[(1778, 1778), (3774, 3774), (5275, 5619)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,134.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",6868
log_3113_1708943431.xes,"[(1056, 1056)]","[(1019, 1019)]",['sudden'],['sudden'],1.0,1.0,1.0,74.0,['sudden'],['sudden'],2552
log_3114_1708943433.xes,"[(1776, 1776)]","[(1729, 2218)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3771
log_3115_1708943436.xes,"[(1780, 1780)]","[(1503, 2034)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3614
log_3116_1708943437.xes,"[(2003, 2003), (3386, 3386)]","[(1660, 2244), (3346, 3807)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5126
log_3117_1708943269.xes,"[(1063, 1063)]","[(1018, 1018), (2236, 2572), (3658, 3658)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,90.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",5423
log_3118_1708943275.xes,"[(1941, 1941)]","[(1959, 1959)]",['sudden'],['sudden'],1.0,1.0,1.0,36.0,['sudden'],['sudden'],3428
log_3119_1708943278.xes,[],"[(1404, 1404), (2437, 2973), (4506, 4922)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6436
log_311_1708942760.xes,[],"[(1848, 2170), (3381, 3381)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",4395
log_3120_1708943284.xes,[],"[(1058, 1639), (3077, 3382), (4852, 4852)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",6276
log_3121_1708943290.xes,"[(1088, 1088)]","[(1043, 1043)]",['sudden'],['sudden'],1.0,1.0,1.0,90.0,['sudden'],['sudden'],2861
log_3122_1708943293.xes,[],"[(1633, 1633), (2889, 3293)]",[],"['sudden', 'gradual']",,,,,"[nan, nan]","['sudden', 'gradual']",4306
log_3123_1708943295.xes,"[(1359, 1359)]","[(1164, 1682), (2904, 2904)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",4370
log_3124_1708943301.xes,"[(1717, 1717)]","[(1727, 1727), (3455, 3756), (5420, 5420)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,20.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",6540
log_3125_1708943307.xes,[],"[(1509, 1994), (3114, 3601), (4752, 5104)]",[],"['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'gradual']",6909
log_3126_1708943314.xes,"[(2026, 2026), (3698, 3698)]","[(1931, 1931), (3626, 3626), (4790, 4790)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,167.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",6757
log_3127_1708943320.xes,"[(2009, 2009), (4230, 4230)]","[(1695, 2198), (4141, 4693)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",5768
log_3128_1708943329.xes,[],"[(1887, 2319), (3494, 4018), (5957, 5957)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7955
log_3129_1708943334.xes,"[(1904, 1904)]","[(1884, 2361)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4227
log_312_1708942768.xes,[],"[(1907, 2298), (4184, 4610), (5883, 5883)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",7591
log_3130_1708943337.xes,"[(1488, 1488)]","[(1372, 1372), (2650, 2650)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,232.0,"['sudden', nan]","['sudden', 'sudden']",4258
log_3131_1708943342.xes,"[(1239, 1239), (2478, 2478)]","[(1168, 1168), (2349, 2349)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,200.0,"['sudden', 'sudden']","['sudden', 'sudden']",4211
log_3132_1708943345.xes,"[(1249, 1249)]","[(1184, 1184)]",['sudden'],['sudden'],1.0,1.0,1.0,130.0,['sudden'],['sudden'],2964
log_3133_1708943348.xes,[],"[(1763, 1763)]",[],['sudden'],,,,,[nan],['sudden'],3283
log_3134_1708943350.xes,"[(2062, 2062)]","[(1870, 2193)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3390
log_3135_1708943353.xes,"[(1822, 1822)]","[(1794, 2246)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4019
log_3136_1708943355.xes,"[(1482, 1482)]","[(1515, 1515), (2814, 3148), (5035, 5035)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,66.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",6454
log_3137_1708943368.xes,"[(1700, 1700), (3377, 3377)]","[(1349, 1834), (3262, 3657)]","['sudden', 'sudden']","['gradual', 'gradual']",,,,,"[nan, nan, 'sudden', 'sudden']","['gradual', 'gradual', nan, nan]",4807
log_3138_1708943372.xes,"[(1755, 1755), (2761, 2761), (4089, 4089)]","[(1077, 1604), (2700, 2700), (4040, 4040)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.6666666666666666,0.6666666666666666,0.6666666666666666,110.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5718
log_3139_1708943375.xes,[],"[(1091, 1091), (2501, 2501)]",[],"['sudden', 'sudden']",,,,,"[nan, nan]","['sudden', 'sudden']",4340
log_313_1708942773.xes,"[(1911, 1911), (3929, 3929), (6152, 6152)]","[(1608, 2076), (3808, 4248), (6065, 6561)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",8380
log_3140_1708943376.xes,"[(3961, 3961), (5788, 5788)]","[(1696, 2204), (3990, 3990), (5792, 5792)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,33.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",7357
log_3141_1708943380.xes,[],"[(1276, 1714)]",[],['gradual'],,,,,[nan],['gradual'],2731
log_3142_1708943386.xes,"[(2005, 2005)]","[(1965, 1965)]",['sudden'],['sudden'],1.0,1.0,1.0,80.0,['sudden'],['sudden'],3404
log_3143_1708943388.xes,"[(1353, 1353), (3141, 3141), (5676, 5676)]","[(1315, 1644), (3193, 3760), (5678, 6276)]","['sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual']",,,,,"[nan, nan, nan, 'sudden', 'sudden', 'sudden']","['gradual', 'gradual', 'gradual', nan, nan, nan]",7785
log_3144_1708943396.xes,"[(1581, 1581)]","[(1220, 1668)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3028
log_3145_1708943398.xes,[],"[(1238, 1238), (2269, 2269), (3708, 3708)]",[],"['sudden', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'sudden', 'sudden']",4901
log_3146_1708943404.xes,"[(2010, 2010), (3469, 3469)]","[(1729, 2197), (3339, 3339)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,260.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",4757
log_3147_1708943408.xes,"[(1956, 1956)]","[(1764, 2069), (3095, 3455)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4782
log_3148_1708943412.xes,"[(1715, 1715)]","[(1756, 1756)]",['sudden'],['sudden'],1.0,1.0,1.0,82.0,['sudden'],['sudden'],3529
log_3149_1708943414.xes,"[(911, 911), (1582, 1582), (2812, 2812)]","[(1410, 1740), (2823, 2823)]","['sudden', 'sudden', 'sudden']","['gradual', 'sudden']",0.4,0.3333333333333333,0.5,22.0,"['sudden', nan, 'sudden', 'sudden']","['sudden', 'gradual', nan, nan]",4816
log_314_1708942777.xes,[],[],[],[],,,,,[],[],4926
log_3150_1708943416.xes,[],[],[],[],,,,,[],[],2670
log_3151_1708943417.xes,[],"[(1657, 2108), (3712, 4231)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",5294
log_3152_1708943421.xes,[],"[(1938, 1938), (3917, 4385), (5395, 5698)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",7299
log_3153_1708943427.xes,[],"[(1175, 1657), (2808, 3142), (4328, 4328)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",5569
log_3154_1708943432.xes,"[(1491, 1491)]","[(1256, 1743)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3119
log_3155_1708943275.xes,"[(3705, 3705), (5036, 5036)]","[(1857, 2338), (3595, 3595), (4877, 4877)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,269.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6415
log_3156_1708943282.xes,"[(1852, 1852)]","[(1429, 1889), (3074, 3552)]",['sudden'],"['gradual', 'gradual']",,,,,"[nan, nan, 'sudden']","['gradual', 'gradual', nan]",4838
log_3157_1708943292.xes,"[(2225, 2225)]","[(1915, 2346), (3537, 3867), (5020, 5020)]",['sudden'],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'sudden', nan]",6797
log_3158_1708943300.xes,"[(2174, 2174)]","[(1451, 1788)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3430
log_3159_1708943304.xes,"[(1756, 1756), (4035, 4035)]","[(1672, 2220), (4040, 4040)]","['sudden', 'sudden']","['gradual', 'sudden']",0.5,0.5,0.5,10.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5839
log_315_1708942783.xes,[],"[(1044, 1044), (2095, 2473), (4170, 4643)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6106
log_3160_1708943308.xes,[],"[(1698, 2098), (3192, 3192), (4736, 4736)]",[],"['gradual', 'sudden', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'sudden', 'sudden']",6654
log_3161_1708943317.xes,[],[],[],[],,,,,[],[],1606
log_3162_1708943318.xes,[],[],[],[],,,,,[],[],5220
log_3163_1708943323.xes,[],"[(1216, 1685), (3016, 3568), (4667, 4667)]",[],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['gradual', 'gradual', 'sudden']",6420
log_3164_1708943330.xes,"[(1496, 1496)]","[(1330, 1783)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",2793
log_3165_1708943333.xes,[],[],[],[],,,,,[],[],4680
log_3166_1708943336.xes,"[(1202, 1202)]","[(1156, 1156), (2258, 2258), (4056, 4641)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,92.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",5683
log_3167_1708943342.xes,[],"[(1974, 1974), (3405, 3854), (5247, 5247)]",[],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'sudden']",6505
log_3168_1708943348.xes,"[(1357, 1357), (3146, 3146)]","[(1373, 1373), (3161, 3661)]","['sudden', 'sudden']","['sudden', 'gradual']",0.5,0.5,0.5,32.0,"['sudden', nan, 'sudden']","['sudden', 'gradual', nan]",5211
log_3169_1708943352.xes,[],[],[],[],,,,,[],[],1009
log_316_1708942788.xes,"[(2091, 2091)]","[(1792, 2372)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",3622
log_3170_1708943352.xes,[],"[(1248, 1248), (2305, 2668), (4653, 4653)]",[],"['sudden', 'gradual', 'sudden']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'sudden']",6201
log_3171_1708943356.xes,[],"[(1044, 1044)]",[],['sudden'],,,,,[nan],['sudden'],2292
log_3172_1708943358.xes,"[(2261, 2261)]","[(1886, 2471)]",['sudden'],['gradual'],,,,,"[nan, 'sudden']","['gradual', nan]",4230
log_3173_1708943363.xes,"[(1189, 1189)]","[(1061, 1061)]",['sudden'],['sudden'],1.0,1.0,1.0,256.0,['sudden'],['sudden'],2087
log_3174_1708943366.xes,"[(1782, 1782), (3092, 3092)]","[(1756, 1756), (3047, 3047)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,71.0,"['sudden', 'sudden']","['sudden', 'sudden']",4411
log_3175_1708943370.xes,[],"[(1246, 1791), (3327, 3654)]",[],"['gradual', 'gradual']",,,,,"[nan, nan]","['gradual', 'gradual']",4731
log_3176_1708943380.xes,"[(2007, 2007)]","[(1912, 2359), (4258, 4258)]",['sudden'],"['gradual', 'sudden']",,,,,"[nan, nan, 'sudden']","['gradual', 'sudden', nan]",5678
log_3177_1708943383.xes,"[(1485, 1485), (2521, 2521), (4032, 4032)]","[(1387, 1387), (2419, 2419), (3952, 4434)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.6666666666666666,0.6666666666666666,0.6666666666666666,200.0,"['sudden', 'sudden', nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",5805
log_3178_1708943387.xes,"[(3124, 3124)]","[(1040, 1637), (3138, 3138)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,28.0,"['sudden', nan]","['sudden', 'gradual']",4621
log_3179_1708943391.xes,"[(2088, 2088)]","[(1947, 2424), (3432, 4002), (5062, 5062)]",['sudden'],"['gradual', 'gradual', 'sudden']",,,,,"[nan, nan, nan, 'sudden']","['gradual', 'gradual', 'sudden', nan]",6442
log_317_1708942790.xes,[],[],[],[],,,,,[],[],7336
log_3180_1708943397.xes,"[(3243, 3243), (5071, 5071)]","[(1625, 1625), (3110, 3110), (4830, 5199)]","['sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.4,0.5,0.3333333333333333,266.0,"['sudden', nan, nan, 'sudden']","['sudden', 'sudden', 'gradual', nan]",7165
