,log_name,noise_level,complexity,drift_pattern,n_drifts,n_change_points,n_sudden,n_gradual,drift_type,actual_cp,detected_cp,log_size,lag,lag_indices,TP,FP,FN_TP
8538,log_2079_1708943163.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1194, 3417]",[1177],5728,0.15,859,1,0,2
8539,log_2079_1708943163.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1785, 3964]",[1793],5728,0.15,859,1,0,2
8540,log_2780_1708943160.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],7319,0.15,1097,0,0,0
8541,log_2780_1708943160.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[4046, 5966]",[5941],7319,0.15,1097,1,0,2
8542,log_2780_1708943160.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1700],[1693],7319,0.15,1097,1,0,1
8543,log_2780_1708943160.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[2296],[2269],7319,0.15,1097,1,0,1
8544,log_2180_1708943166.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3346,0.15,501,0,0,0
8545,log_2180_1708943166.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3346,0.15,501,0,0,0
8546,log_2180_1708943166.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1310],[1281],3346,0.15,501,1,0,1
8547,log_2180_1708943166.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1640],[1665],3346,0.15,501,1,0,1
8548,log_2294_1708943166.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],5123,0.15,768,0,0,0
8549,log_2294_1708943166.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1737, 3412]","[1701, 3401]",5123,0.15,768,2,0,2
8550,log_2294_1708943166.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],5123,0.15,768,0,0,0
8551,log_2294_1708943166.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],5123,0.15,768,0,0,0
8552,log_2109_1708943162.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],5309,0.15,796,0,0,0
8553,log_2109_1708943162.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1576],[1535],5309,0.15,796,1,0,1
8554,log_2109_1708943162.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[3233],[],5309,0.15,796,0,0,1
8555,log_2109_1708943162.xes,0.6,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[3552],[],5309,0.15,796,0,0,1
8556,log_2143_1708943165.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],4694,0.15,704,0,0,0
8557,log_2143_1708943165.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1624, 2865]","[2853, 1611]",4694,0.15,704,2,0,2
8558,log_2143_1708943165.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4694,0.15,704,0,0,0
8559,log_2143_1708943165.xes,0.3,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4694,0.15,704,0,0,0
8560,log_1926_1708943161.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],6025,0.15,903,0,0,0
8561,log_1926_1708943161.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1868],[],6025,0.15,903,0,0,1
8562,log_1926_1708943161.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[3815],[3781],6025,0.15,903,1,0,1
8563,log_1926_1708943161.xes,0.3,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[4229],[4201],6025,0.15,903,1,0,1
8564,log_2038_1708943164.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],4016,0.15,602,1,0,1
8565,log_2038_1708943164.xes,0.3,na,[],0,0,0,0,sudden,[],[],4016,0.15,602,0,0,0
8566,log_2038_1708943164.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],4016,0.15,602,0,0,0
8567,log_2038_1708943164.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],4016,0.15,602,0,0,0
8568,log_2556_1708943162.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],4846,0.15,726,0,0,0
8569,log_2556_1708943162.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1047, 2348]",[2329],4846,0.15,726,1,0,2
8570,log_2556_1708943162.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[3383],[3385],4846,0.15,726,1,0,1
8571,log_2556_1708943162.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[3709],[3697],4846,0.15,726,1,0,1
8572,log_2518_1708943159.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[0],5572,0.15,835,0,1,0
8573,log_2518_1708943159.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1923],[],5572,0.15,835,0,0,1
8574,log_2518_1708943159.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[3736],[],5572,0.15,835,0,0,1
8575,log_2518_1708943159.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[4175],[],5572,0.15,835,0,0,1
8576,log_2221_1708943165.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3086,0.15,462,0,0,0
8577,log_2221_1708943165.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3086,0.15,462,0,0,0
8578,log_2221_1708943165.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1075],[1066],3086,0.15,462,1,0,1
8579,log_2221_1708943165.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1571],[1531],3086,0.15,462,1,0,1
8580,log_2480_1708943155.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],6340,0.15,951,1,0,1
8581,log_2480_1708943155.xes,0.0,na,[],0,0,0,0,sudden,[],[],6340,0.15,951,0,0,0
8582,log_2480_1708943155.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],6340,0.15,951,0,0,0
8583,log_2480_1708943155.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],6340,0.15,951,0,0,0
8584,log_2080_1708943167.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],2885,0.15,432,0,0,0
8585,log_2080_1708943167.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],2885,0.15,432,0,0,0
8586,log_2080_1708943167.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1216],[1219],2885,0.15,432,1,0,1
8587,log_2080_1708943167.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[1685],[1709],2885,0.15,432,1,0,1
8588,log_2374_1708943165.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,no_drift,[],[],6401,0.15,960,0,0,0
8589,log_2374_1708943165.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,sudden,"[1569, 3305, 4420]","[1537, 4385, 3297]",6401,0.15,960,3,0,3
8590,log_2374_1708943165.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_start,[],[],6401,0.15,960,0,0,0
8591,log_2374_1708943165.xes,0.0,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_end,[],[],6401,0.15,960,0,0,0
8592,log_1962_1708943163.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3570,0.15,535,0,0,0
8593,log_1962_1708943163.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3570,0.15,535,0,0,0
8594,log_1962_1708943163.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1307],[1259],3570,0.15,535,1,0,1
8595,log_1962_1708943163.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1639],[1667],3570,0.15,535,1,0,1
8596,log_2781_1708943166.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3004,0.15,450,0,0,0
8597,log_2781_1708943166.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3004,0.15,450,0,0,0
8598,log_2781_1708943166.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1662],[1666],3004,0.15,450,1,0,1
8599,log_2781_1708943166.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1984],[1966],3004,0.15,450,1,0,1
8600,log_2741_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4262,0.15,639,0,0,0
8601,log_2741_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1443],[],4262,0.15,639,0,0,1
8602,log_2741_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2563],[2563],4262,0.15,639,1,0,1
8603,log_2741_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[3073],[3088],4262,0.15,639,1,0,1
8604,log_2667_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4957,0.15,743,0,0,0
8605,log_2667_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1916],[1897],4957,0.15,743,1,0,1
8606,log_2667_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[3066],[],4957,0.15,743,0,0,1
8607,log_2667_1708943165.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[3412],[],4957,0.15,743,0,0,1
8608,log_2181_1708943168.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],1434,0.15,215,1,0,1
8609,log_2181_1708943168.xes,0.0,na,[],0,0,0,0,sudden,[],[],1434,0.15,215,0,0,0
8610,log_2181_1708943168.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],1434,0.15,215,0,0,0
8611,log_2181_1708943168.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],1434,0.15,215,0,0,0
8612,log_2110_1708943166.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[0],5496,0.15,824,0,1,0
8613,log_2110_1708943166.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1317, 2534]",[],5496,0.15,824,0,0,2
8614,log_2110_1708943166.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[3977],[],5496,0.15,824,0,0,1
8615,log_2110_1708943166.xes,0.6,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[4469],[],5496,0.15,824,0,0,1
8616,log_1999_1708943139.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[0],3693,0.15,553,0,1,0
8617,log_1999_1708943139.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3693,0.15,553,0,0,0
8618,log_1999_1708943139.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1980],[],3693,0.15,553,0,0,1
8619,log_1999_1708943139.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2317],[],3693,0.15,553,0,0,1
8620,log_2661_1708943138.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],6116,0.15,917,1,0,1
8621,log_2661_1708943138.xes,0.0,na,[],0,0,0,0,sudden,[],[],6116,0.15,917,0,0,0
8622,log_2661_1708943138.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],6116,0.15,917,0,0,0
8623,log_2661_1708943138.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],6116,0.15,917,0,0,0
8624,log_1595_1708943139.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],2929,0.15,439,0,0,0
8625,log_1595_1708943139.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1011],[995],2929,0.15,439,1,0,1
8626,log_1595_1708943139.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],2929,0.15,439,0,0,0
8627,log_1595_1708943139.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],2929,0.15,439,0,0,0
8628,log_2005_1708943166.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[],5036,0.15,755,0,0,0
8629,log_2005_1708943166.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[],5036,0.15,755,0,0,0
8630,log_2005_1708943166.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1998, 3385]","[2001, 3376]",5036,0.15,755,2,0,2
8631,log_2005_1708943166.xes,0.0,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[2372, 3707]","[2351, 3751]",5036,0.15,755,2,0,2
8632,log_2369_1708943141.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[0],3111,0.15,466,0,1,0
8633,log_2369_1708943141.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3111,0.15,466,0,0,0
8634,log_2369_1708943141.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1273],[],3111,0.15,466,0,0,1
8635,log_2369_1708943141.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1605],[],3111,0.15,466,0,0,1
8636,log_1921_1708943138.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],5211,0.15,781,1,0,1
8637,log_1921_1708943138.xes,0.0,na,[],0,0,0,0,sudden,[],[],5211,0.15,781,0,0,0
8638,log_1921_1708943138.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],5211,0.15,781,0,0,0
8639,log_1921_1708943138.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],5211,0.15,781,0,0,0
8640,log_2213_1708943138.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,no_drift,[],[],4496,0.15,674,0,0,0
8641,log_2213_1708943138.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,sudden,[1419],[1409],4496,0.15,674,1,0,1
8642,log_2213_1708943138.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_start,[2985],[2971],4496,0.15,674,1,0,1
8643,log_2213_1708943138.xes,0.0,na,"['sudden', 'gradual']",2,3,1,1,gradual_end,[3487],[3455],4496,0.15,674,1,0,1
8644,log_2176_1708943140.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],1515,0.15,227,1,0,1
8645,log_2176_1708943140.xes,0.0,na,[],0,0,0,0,sudden,[],[],1515,0.15,227,0,0,0
8646,log_2176_1708943140.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],1515,0.15,227,0,0,0
8647,log_2176_1708943140.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],1515,0.15,227,0,0,0
8648,log_2595_1708943165.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],6284,0.15,942,1,0,1
8649,log_2595_1708943165.xes,0.3,na,[],0,0,0,0,sudden,[],[],6284,0.15,942,0,0,0
8650,log_2595_1708943165.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],6284,0.15,942,0,0,0
8651,log_2595_1708943165.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],6284,0.15,942,0,0,0
8652,log_2699_1708943140.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],2738,0.15,410,0,0,0
8653,log_2699_1708943140.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1449],[1431],2738,0.15,410,1,0,1
8654,log_2699_1708943140.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],2738,0.15,410,0,0,0
8655,log_2699_1708943140.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],2738,0.15,410,0,0,0
8656,log_2704_1708943164.xes,0.6,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,no_drift,[],[],7699,0.15,1154,0,0,0
8657,log_2704_1708943164.xes,0.6,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,sudden,[3510],[3459],7699,0.15,1154,1,0,1
8658,log_2704_1708943164.xes,0.6,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_start,"[1811, 5502]",[],7699,0.15,1154,0,0,2
8659,log_2704_1708943164.xes,0.6,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_end,"[2153, 5890]",[],7699,0.15,1154,0,0,2
8660,log_1956_1708943140.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,no_drift,[],[0],6143,0.15,921,0,1,0
8661,log_1956_1708943140.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,sudden,"[1725, 5046]",[],6143,0.15,921,0,0,2
8662,log_1956_1708943140.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_start,[3118],[],6143,0.15,921,0,0,1
8663,log_1956_1708943140.xes,0.3,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_end,[3527],[],6143,0.15,921,0,0,1
8664,log_2588_1708943141.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3205,0.15,480,0,0,0
8665,log_2588_1708943141.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3205,0.15,480,0,0,0
8666,log_2588_1708943141.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1254],[1217],3205,0.15,480,1,0,1
8667,log_2588_1708943141.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1750],[1777],3205,0.15,480,1,0,1
8668,log_2214_1708943142.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3442,0.15,516,0,0,0
8669,log_2214_1708943142.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3442,0.15,516,0,0,0
8670,log_2214_1708943142.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1617],[1565],3442,0.15,516,1,0,1
8671,log_2214_1708943142.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2059],[2075],3442,0.15,516,1,0,1
8672,log_2625_1708943139.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,no_drift,[],[],6671,0.15,1000,0,0,0
8673,log_2625_1708943139.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,sudden,"[1810, 3453]",[3400],6671,0.15,1000,1,0,2
8674,log_2625_1708943139.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_start,[4781],[],6671,0.15,1000,0,0,1
8675,log_2625_1708943139.xes,0.0,na,"['sudden', 'sudden', 'gradual']",3,4,2,1,gradual_end,[5209],[],6671,0.15,1000,0,0,1
8676,log_1671_1708943137.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,no_drift,[],[],6601,0.15,990,0,0,0
8677,log_1671_1708943137.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,sudden,[3409],[3400],6601,0.15,990,1,0,1
8678,log_1671_1708943137.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_start,"[1499, 4739]",[1486],6601,0.15,990,1,0,2
8679,log_1671_1708943137.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_end,"[1923, 5174]",[1915],6601,0.15,990,1,0,2
8680,log_2402_1708943143.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,no_drift,[],[0],5017,0.15,752,0,1,0
8681,log_2402_1708943143.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,sudden,[],[],5017,0.15,752,0,0,0
8682,log_2402_1708943143.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_start,"[1205, 3112]",[],5017,0.15,752,0,0,2
8683,log_2402_1708943143.xes,0.3,na,"['gradual', 'gradual']",2,4,0,2,gradual_end,"[1606, 3442]",[],5017,0.15,752,0,0,2
8684,log_2401_1708943136.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],3677,0.15,551,0,0,0
8685,log_2401_1708943136.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1624, 2674]","[1603, 2647]",3677,0.15,551,2,0,2
8686,log_2401_1708943136.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],3677,0.15,551,0,0,0
8687,log_2401_1708943136.xes,0.6,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],3677,0.15,551,0,0,0
8688,log_2070_1708943143.xes,0.3,na,[],0,0,0,0,no_drift,[0],[0],2684,0.15,402,1,0,1
8689,log_2070_1708943143.xes,0.3,na,[],0,0,0,0,sudden,[],[],2684,0.15,402,0,0,0
8690,log_2070_1708943143.xes,0.3,na,[],0,0,0,0,gradual_start,[],[],2684,0.15,402,0,0,0
8691,log_2070_1708943143.xes,0.3,na,[],0,0,0,0,gradual_end,[],[],2684,0.15,402,0,0,0
8692,log_2370_1708943142.xes,0.3,na,['sudden'],1,1,1,0,no_drift,[],[],3125,0.15,468,0,0,0
8693,log_2370_1708943142.xes,0.3,na,['sudden'],1,1,1,0,sudden,[1132],[1141],3125,0.15,468,1,0,1
8694,log_2370_1708943142.xes,0.3,na,['sudden'],1,1,1,0,gradual_start,[],[],3125,0.15,468,0,0,0
8695,log_2370_1708943142.xes,0.3,na,['sudden'],1,1,1,0,gradual_end,[],[],3125,0.15,468,0,0,0
8696,log_2069_1708943137.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],4469,0.15,670,0,0,0
8697,log_2069_1708943137.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],4469,0.15,670,0,0,0
8698,log_2069_1708943137.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1941],[1959],4469,0.15,670,1,0,1
8699,log_2069_1708943137.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2532],[2531],4469,0.15,670,1,0,1
8700,log_2138_1708943142.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,no_drift,[],[],4608,0.15,691,0,0,0
8701,log_2138_1708943142.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,sudden,"[1447, 2722]","[1427, 2692]",4608,0.15,691,2,0,2
8702,log_2138_1708943142.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_start,[],[],4608,0.15,691,0,0,0
8703,log_2138_1708943142.xes,0.0,na,"['sudden', 'sudden']",2,2,2,0,gradual_end,[],[],4608,0.15,691,0,0,0
8704,log_2662_1708943142.xes,0.0,na,['sudden'],1,1,1,0,no_drift,[],[],2934,0.15,440,0,0,0
8705,log_2662_1708943142.xes,0.0,na,['sudden'],1,1,1,0,sudden,[1282],[1261],2934,0.15,440,1,0,1
8706,log_2662_1708943142.xes,0.0,na,['sudden'],1,1,1,0,gradual_start,[],[],2934,0.15,440,0,0,0
8707,log_2662_1708943142.xes,0.0,na,['sudden'],1,1,1,0,gradual_end,[],[],2934,0.15,440,0,0,0
8708,log_2331_1708943158.xes,0.3,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,no_drift,[],[],5696,0.15,854,0,0,0
8709,log_2331_1708943158.xes,0.3,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,sudden,"[1265, 2511, 4376]","[2493, 1261, 4369]",5696,0.15,854,3,0,3
8710,log_2331_1708943158.xes,0.3,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_start,[],[],5696,0.15,854,0,0,0
8711,log_2331_1708943158.xes,0.3,na,"['sudden', 'sudden', 'sudden']",3,3,3,0,gradual_end,[],[],5696,0.15,854,0,0,0
8712,log_1786_1708943140.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,no_drift,[],[],6399,0.15,959,0,0,0
8713,log_1786_1708943140.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,sudden,[2754],[2698],6399,0.15,959,1,0,1
8714,log_1786_1708943140.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_start,"[1188, 4011]",[],6399,0.15,959,0,0,2
8715,log_1786_1708943140.xes,0.0,na,"['gradual', 'sudden', 'gradual']",3,5,1,2,gradual_end,"[1494, 4525]",[],6399,0.15,959,0,0,2
8716,log_2254_1708943141.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,no_drift,[],[],7309,0.15,1096,0,0,0
8717,log_2254_1708943141.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,sudden,[1693],[],7309,0.15,1096,0,0,1
8718,log_2254_1708943141.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_start,"[3011, 5281]","[2953, 5257]",7309,0.15,1096,2,0,2
8719,log_2254_1708943141.xes,0.0,na,"['sudden', 'gradual', 'gradual']",3,5,1,2,gradual_end,"[3510, 5653]","[3493, 5689]",7309,0.15,1096,2,0,2
8720,log_2438_1708943138.xes,0.6,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,no_drift,[],[],6792,0.15,1018,0,0,0
8721,log_2438_1708943138.xes,0.6,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,sudden,"[1947, 5321]","[5281, 1915]",6792,0.15,1018,2,0,2
8722,log_2438_1708943138.xes,0.6,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_start,[3090],[3103],6792,0.15,1018,1,0,1
8723,log_2438_1708943138.xes,0.6,na,"['sudden', 'gradual', 'sudden']",3,4,2,1,gradual_end,[3474],[3433],6792,0.15,1018,1,0,1
8724,log_2071_1708943145.xes,0.0,na,['gradual'],1,2,0,1,no_drift,[],[],3906,0.15,585,0,0,0
8725,log_2071_1708943145.xes,0.0,na,['gradual'],1,2,0,1,sudden,[],[],3906,0.15,585,0,0,0
8726,log_2071_1708943145.xes,0.0,na,['gradual'],1,2,0,1,gradual_start,[1802],[1787],3906,0.15,585,1,0,1
8727,log_2071_1708943145.xes,0.0,na,['gradual'],1,2,0,1,gradual_end,[2352],[2357],3906,0.15,585,1,0,1
8728,log_2515_1708943138.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,no_drift,[],[],6871,0.15,1030,0,0,0
8729,log_2515_1708943138.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,sudden,"[3351, 5084]",[3299],6871,0.15,1030,1,0,2
8730,log_2515_1708943138.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_start,[1252],[],6871,0.15,1030,0,0,1
8731,log_2515_1708943138.xes,0.0,na,"['gradual', 'sudden', 'sudden']",3,4,2,1,gradual_end,[1667],[],6871,0.15,1030,0,0,1
8732,log_1957_1708943142.xes,0.3,na,['gradual'],1,2,0,1,no_drift,[],[],3330,0.15,499,0,0,0
8733,log_1957_1708943142.xes,0.3,na,['gradual'],1,2,0,1,sudden,[],[],3330,0.15,499,0,0,0
8734,log_1957_1708943142.xes,0.3,na,['gradual'],1,2,0,1,gradual_start,[1459],[1425],3330,0.15,499,1,0,1
8735,log_1957_1708943142.xes,0.3,na,['gradual'],1,2,0,1,gradual_end,[1950],[1937],3330,0.15,499,1,0,1
8736,log_2700_1708943143.xes,0.0,na,[],0,0,0,0,no_drift,[0],[0],3135,0.15,470,1,0,1
8737,log_2700_1708943143.xes,0.0,na,[],0,0,0,0,sudden,[],[],3135,0.15,470,0,0,0
8738,log_2700_1708943143.xes,0.0,na,[],0,0,0,0,gradual_start,[],[],3135,0.15,470,0,0,0
8739,log_2700_1708943143.xes,0.0,na,[],0,0,0,0,gradual_end,[],[],3135,0.15,470,0,0,0
8740,log_2403_1708943145.xes,0.6,na,['gradual'],1,2,0,1,no_drift,[],[],2650,0.15,397,0,0,0
8741,log_2403_1708943145.xes,0.6,na,['gradual'],1,2,0,1,sudden,[],[],2650,0.15,397,0,0,0
8742,log_2403_1708943145.xes,0.6,na,['gradual'],1,2,0,1,gradual_start,[1233],[1223],2650,0.15,397,1,0,1
8743,log_2403_1708943145.xes,0.6,na,['gradual'],1,2,0,1,gradual_end,[1551],[1548],2650,0.15,397,1,0,1
