,Detected Changepoints,Actual Changepoints,Predicted Drift Types,Actual Drift Types,F1-Score,Precision,Recall,Average Lag,y_pred_sorted,y_true_sorted,n_traces
log_1775_1708943081.xes,"[(4061, 4453), (1765, 2269)]","[(1797, 2245), (4070, 4488)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,50.0,"['gradual', 'gradual']","['gradual', 'gradual']",5721
log_1910_1708943091.xes,"[(1661, 2241)]","[(1676, 2261)]",['gradual'],['gradual'],1.0,1.0,1.0,35.0,['gradual'],['gradual'],4138
log_1742_1708943092.xes,"[(1633, 2194)]","[(1634, 2227)]",['gradual'],['gradual'],1.0,1.0,1.0,34.0,['gradual'],['gradual'],3504
log_1702_1708943090.xes,[],[],[],[],,,,,[],[],5704
log_1947_1708943089.xes,"[(1768, 2129)]","[(1782, 2130)]",['gradual'],['gradual'],1.0,1.0,1.0,15.0,['gradual'],['gradual'],3956
log_2207_1708943091.xes,[],[],[],[],,,,,[],[],3872
log_1821_1708943092.xes,"[(1261, 1261)]","[(1276, 1276), (2761, 2761)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,30.0,"['sudden', nan]","['sudden', 'sudden']",4097
log_1439_1708943084.xes,"[(1857, 2495), (3916, 4351)]","[(1980, 2526), (3929, 4349)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,84.5,"['gradual', 'gradual']","['gradual', 'gradual']",5973
log_2096_1708943091.xes,"[(1920, 2338)]","[(1959, 2361)]",['gradual'],['gradual'],1.0,1.0,1.0,62.0,['gradual'],['gradual'],3866
log_1948_1708943093.xes,"[(1723, 1723)]","[(1742, 1742)]",['sudden'],['sudden'],1.0,1.0,1.0,38.0,['sudden'],['sudden'],2841
log_2021_1708943084.xes,"[(3851, 3851)]","[(1943, 1943), (3910, 3910), (5243, 5758)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,118.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",7116
log_1985_1708943088.xes,"[(4231, 4231), (1171, 1171), (2551, 3031)]","[(1187, 1187), (2562, 3096), (4246, 4246)]","['sudden', 'sudden', 'gradual']","['sudden', 'gradual', 'sudden']",1.0,1.0,1.0,46.0,"['sudden', 'sudden', 'gradual']","['sudden', 'sudden', 'gradual']",6159
log_1405_1708943094.xes,"[(1457, 1457)]","[(1476, 1476)]",['sudden'],['sudden'],1.0,1.0,1.0,38.0,['sudden'],['sudden'],2860
log_1743_1708943095.xes,[],[],[],[],,,,,[],[],1143
log_1822_1708943095.xes,[],[],[],[],,,,,[],[],1963
log_1482_1708943094.xes,"[(1905, 2296)]","[(1888, 2335)]",['gradual'],['gradual'],1.0,1.0,1.0,56.0,['gradual'],['gradual'],3539
log_1776_1708943094.xes,"[(1681, 1681), (3046, 3046)]","[(1710, 1710), (3061, 3061), (5013, 5602)]","['sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,44.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",7080
log_2282_1708943093.xes,[],[],[],[],,,,,[],[],5355
log_2022_1708943094.xes,"[(2945, 2945)]","[(1233, 1648), (2944, 2944)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,2.0,"['sudden', nan]","['sudden', 'gradual']",4630
log_1986_1708943096.xes,[],[],[],[],,,,,[],[],3244
log_1890_1708943096.xes,"[(1177, 1177), (3004, 3004)]","[(1181, 1181), (3034, 3034)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,34.0,"['sudden', 'sudden']","['sudden', 'sudden']",4323
log_2023_1708943097.xes,"[(1969, 1969)]","[(1986, 1986)]",['sudden'],['sudden'],1.0,1.0,1.0,34.0,['sudden'],['sudden'],3239
log_1854_1708943091.xes,"[(1939, 2357)]","[(1960, 2365)]",['gradual'],['gradual'],1.0,1.0,1.0,29.0,['gradual'],['gradual'],3934
log_1823_1708943097.xes,"[(1621, 2026)]","[(1647, 1966)]",['gradual'],['gradual'],1.0,1.0,1.0,86.0,['gradual'],['gradual'],3143
log_1911_1708943094.xes,"[(1888, 2228)]","[(1875, 2271)]",['gradual'],['gradual'],1.0,1.0,1.0,56.0,['gradual'],['gradual'],3522
log_1703_1708943093.xes,"[(6007, 6007), (1795, 2185)]","[(1846, 2223), (3658, 4160), (6041, 6041)]","['sudden', 'gradual']","['gradual', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,78.5,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'gradual']",7880
log_2357_1708943097.xes,"[(1745, 2273)]","[(1774, 2253)]",['gradual'],['gradual'],1.0,1.0,1.0,49.0,['gradual'],['gradual'],3368
log_2320_1708943095.xes,"[(1509, 2081), (3433, 3433)]","[(1532, 2091), (3461, 3461)]","['gradual', 'sudden']","['gradual', 'sudden']",1.0,1.0,1.0,44.5,"['gradual', 'sudden']","['gradual', 'sudden']",5391
log_2130_1708943097.xes,"[(1633, 2089)]","[(1598, 2111), (3225, 3609)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,57.0,"['gradual', nan]","['gradual', 'gradual']",4942
log_1406_1708943097.xes,[],"[(1852, 1852)]",[],['sudden'],,,,,[nan],['sudden'],3047
log_1744_1708943096.xes,"[(3601, 4021)]","[(1521, 2035), (3606, 4102)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,86.0,"['gradual', nan]","['gradual', 'gradual']",6006
log_1585_1708943087.xes,"[(1405, 1873)]","[(1403, 1872), (3812, 3812), (5742, 6249)]",['gradual'],"['gradual', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,3.0,"['gradual', nan, nan]","['gradual', 'sudden', 'gradual']",7359
log_2244_1708943092.xes,"[(4682, 4682), (1892, 1892)]","[(1950, 1950), (3133, 3628), (4707, 4707)]","['sudden', 'sudden']","['sudden', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,83.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6269
log_2024_1708943098.xes,[],[],[],[],,,,,[],[],3346
log_2168_1708943090.xes,"[(1810, 1810), (3673, 3673)]","[(1826, 1826), (3711, 3711)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,54.0,"['sudden', 'sudden']","['sudden', 'sudden']",5438
log_1949_1708943095.xes,[],[],[],[],,,,,[],[],2746
log_1625_1708943086.xes,"[(3601, 3601), (5545, 5545)]","[(1526, 1978), (3643, 3643), (5579, 5579)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,76.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",7285
log_1440_1708943093.xes,"[(3336, 3916), (1451, 1451)]","[(1492, 1492), (3375, 3930)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,67.5,"['gradual', 'sudden']","['gradual', 'sudden']",5927
log_1777_1708943097.xes,"[(1540, 2080)]","[(1563, 2148), (3299, 3795)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,91.0,"['gradual', nan]","['gradual', 'gradual']",5440
log_1889_1708943066.xes,"[(3526, 3526), (2401, 2401)]","[(1318, 1318), (2420, 2420), (3549, 3549)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,42.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",5153
log_2129_1708943077.xes,"[(1618, 1618)]","[(1642, 1642), (3588, 3588), (4753, 5185)]",['sudden'],"['sudden', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,48.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",6758
log_1704_1708943098.xes,"[(1509, 1509)]","[(1524, 1524)]",['sudden'],['sudden'],1.0,1.0,1.0,30.0,['sudden'],['sudden'],2757
log_1912_1708943099.xes,[],"[(1576, 1576)]",[],['sudden'],,,,,[nan],['sudden'],3150
log_1891_1708943098.xes,"[(1749, 1749), (2761, 2761)]","[(1776, 1776), (2796, 2796)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,62.0,"['sudden', 'sudden']","['sudden', 'sudden']",4686
log_1987_1708943098.xes,"[(1501, 2026)]","[(1561, 1911), (3348, 3728)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,175.0,"['gradual', nan]","['gradual', 'gradual']",5145
log_2169_1708943098.xes,"[(2726, 3351), (1151, 1576)]","[(1157, 1623), (2725, 3263)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,71.0,"['gradual', 'gradual']","['gradual', 'gradual']",5000
log_1824_1708943100.xes,[],[],[],[],,,,,[],[],5112
log_2025_1708943100.xes,[],[],[],[],,,,,[],[],1975
log_2098_1708943101.xes,[],[],[],[],,,,,[],[],1614
log_2283_1708943097.xes,[],[],[],[],,,,,[],[],3675
log_2061_1708943090.xes,"[(2922, 2922), (1404, 1404)]","[(1417, 1417), (2960, 2960)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,51.0,"['sudden', 'sudden']","['sudden', 'sudden']",4763
log_1745_1708943100.xes,"[(1649, 2001)]","[(1678, 2001)]",['gradual'],['gradual'],1.0,1.0,1.0,29.0,['gradual'],['gradual'],3246
log_1913_1708943101.xes,[],[],[],[],,,,,[],[],2518
log_1441_1708943100.xes,"[(3428, 3428)]","[(1581, 1581), (3456, 3456)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,56.0,"['sudden', nan]","['sudden', 'sudden']",4779
log_1988_1708943101.xes,"[(1037, 1037)]","[(1063, 1063)]",['sudden'],['sudden'],1.0,1.0,1.0,52.0,['sudden'],['sudden'],2957
log_1855_1708943097.xes,"[(2977, 2977), (1179, 1179)]","[(1224, 1224), (2996, 2996), (4730, 5216)]","['sudden', 'sudden']","['sudden', 'sudden', 'gradual']",0.8,1.0,0.6666666666666666,64.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",6345
log_1950_1708943100.xes,"[(1387, 1387), (3191, 3191)]","[(1407, 1407), (3223, 3223)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,52.0,"['sudden', 'sudden']","['sudden', 'sudden']",4516
log_1626_1708943099.xes,[],[],[],[],,,,,[],[],3738
log_1778_1708943100.xes,"[(1841, 2221)]","[(1844, 2210)]",['gradual'],['gradual'],1.0,1.0,1.0,14.0,['gradual'],['gradual'],4013
log_2245_1708943100.xes,[],"[(1787, 2249), (3911, 3911)]",[],"['gradual', 'sudden']",,,,,"[nan, nan]","['gradual', 'sudden']",5692
log_2395_1708943100.xes,"[(5356, 5356), (3816, 3816)]","[(1623, 1970), (3860, 3860), (5362, 5362)]","['sudden', 'sudden']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,50.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'gradual']",7049
log_2097_1708943094.xes,"[(3411, 3411)]","[(1767, 2116), (3442, 3442)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,62.0,"['sudden', nan]","['sudden', 'gradual']",4502
log_2321_1708943101.xes,[],"[(1662, 1662)]",[],['sudden'],,,,,[nan],['sudden'],2904
log_1666_1708943093.xes,"[(3783, 4279), (1675, 2047)]","[(1700, 2038), (3797, 4296)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,32.5,"['gradual', 'gradual']","['gradual', 'gradual']",6218
log_2358_1708943100.xes,"[(3563, 4057), (1353, 1795)]","[(1295, 1818), (3563, 4057)]","['gradual', 'gradual']","['gradual', 'gradual']",1.0,1.0,1.0,40.5,"['gradual', 'gradual']","['gradual', 'gradual']",5397
log_2170_1708943102.xes,"[(3217, 3217), (1369, 1369)]","[(1389, 1389), (3245, 3245)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,48.0,"['sudden', 'sudden']","['sudden', 'sudden']",4948
log_2433_1708943102.xes,"[(3887, 3887), (1596, 2205)]","[(1638, 2216), (3927, 3927)]","['sudden', 'gradual']","['gradual', 'sudden']",1.0,1.0,1.0,66.5,"['sudden', 'gradual']","['sudden', 'gradual']",5863
log_2246_1708943104.xes,"[(1145, 1548)]","[(1171, 1506)]",['gradual'],['gradual'],1.0,1.0,1.0,68.0,['gradual'],['gradual'],2745
log_1746_1708943103.xes,"[(1639, 1981)]","[(1673, 1986)]",['gradual'],['gradual'],1.0,1.0,1.0,39.0,['gradual'],['gradual'],3625
log_2062_1708943100.xes,"[(5281, 5281), (1717, 2179), (3235, 3730)]","[(1712, 2225), (3259, 3741), (5331, 5331)]","['sudden', 'gradual', 'gradual']","['gradual', 'gradual', 'sudden']",1.0,1.0,1.0,62.0,"['sudden', 'gradual', 'gradual']","['sudden', 'gradual', 'gradual']",6653
log_1892_1708943102.xes,"[(1201, 1576)]","[(1240, 1569)]",['gradual'],['gradual'],1.0,1.0,1.0,46.0,['gradual'],['gradual'],3142
log_1705_1708943101.xes,"[(1975, 2563)]","[(1999, 2595)]",['gradual'],['gradual'],1.0,1.0,1.0,56.0,['gradual'],['gradual'],4365
log_1627_1708943103.xes,[],[],[],[],,,,,[],[],5496
log_2322_1708943105.xes,"[(1486, 1921)]","[(1537, 1888)]",['gradual'],['gradual'],1.0,1.0,1.0,84.0,['gradual'],['gradual'],3083
log_1558_1708943092.xes,"[(3626, 3626)]","[(1550, 1914), (3648, 3648)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,44.0,"['sudden', nan]","['sudden', 'gradual']",5000
log_2063_1708943105.xes,"[(1831, 1831)]","[(1855, 1855)]",['sudden'],['sudden'],1.0,1.0,1.0,48.0,['sudden'],['sudden'],3036
log_1989_1708943104.xes,"[(1275, 1873), (3849, 3849)]","[(1318, 1902), (3879, 3879)]","['gradual', 'sudden']","['gradual', 'sudden']",1.0,1.0,1.0,66.0,"['gradual', 'sudden']","['gradual', 'sudden']",5358
log_2359_1708943107.xes,"[(1117, 1117)]","[(1139, 1139)]",['sudden'],['sudden'],1.0,1.0,1.0,44.0,['sudden'],['sudden'],2400
log_1667_1708943103.xes,[],"[(1225, 1225), (2254, 2569), (3852, 4259)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",6004
log_1893_1708943108.xes,"[(1327, 1327)]","[(1339, 1339)]",['sudden'],['sudden'],1.0,1.0,1.0,24.0,['sudden'],['sudden'],2601
log_1747_1708943106.xes,"[(1463, 2058)]","[(1461, 2013)]",['gradual'],['gradual'],1.0,1.0,1.0,47.0,['gradual'],['gradual'],3451
log_2396_1708943105.xes,"[(5339, 5339)]","[(1386, 1754), (3491, 3491), (5372, 5372)]",['sudden'],"['gradual', 'sudden', 'sudden']",0.5,1.0,0.3333333333333333,66.0,"['sudden', nan, nan]","['sudden', 'gradual', 'sudden']",6855
log_2026_1708943102.xes,[],[],[],[],,,,,[],[],6280
log_1586_1708943098.xes,[],[],[],[],,,,,[],[],3285
log_2323_1708943107.xes,"[(1028, 1028)]","[(1040, 1040)]",['sudden'],['sudden'],1.0,1.0,1.0,24.0,['sudden'],['sudden'],2706
log_2131_1708943100.xes,"[(2713, 3193), (1033, 1033)]","[(1041, 1041), (2739, 3215)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,32.0,"['gradual', 'sudden']","['gradual', 'sudden']",4810
log_2099_1708943103.xes,"[(3433, 3433), (4951, 4951)]","[(1625, 1625), (3488, 3488), (4993, 4993)]","['sudden', 'sudden']","['sudden', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,97.0,"['sudden', 'sudden', nan]","['sudden', 'sudden', 'sudden']",6665
log_1856_1708943103.xes,"[(3707, 3707), (5441, 5441), (1565, 1905)]","[(1541, 1916), (3741, 3741), (5495, 5495)]","['sudden', 'sudden', 'gradual']","['gradual', 'sudden', 'sudden']",1.0,1.0,1.0,70.33333333333333,"['sudden', 'sudden', 'gradual']","['sudden', 'sudden', 'gradual']",6884
log_2209_1708943107.xes,"[(1246, 1726)]","[(1247, 1728)]",['gradual'],['gradual'],1.0,1.0,1.0,3.0,['gradual'],['gradual'],3105
log_1442_1708943105.xes,[],[],[],[],,,,,[],[],4508
log_1779_1708943105.xes,"[(1216, 1576)]","[(1178, 1613)]",['gradual'],['gradual'],1.0,1.0,1.0,75.0,['gradual'],['gradual'],3147
log_1587_1708943107.xes,"[(2395, 2395), (1219, 1219)]","[(1227, 1227), (2406, 2406)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,19.0,"['sudden', 'sudden']","['sudden', 'sudden']",4306
log_1914_1708943103.xes,"[(1502, 1958)]","[(1504, 1956)]",['gradual'],['gradual'],1.0,1.0,1.0,4.0,['gradual'],['gradual'],3807
log_2208_1708943095.xes,"[(3781, 3781), (1625, 2129)]","[(1652, 2161), (3804, 3804)]","['sudden', 'gradual']","['gradual', 'sudden']",1.0,1.0,1.0,52.5,"['sudden', 'gradual']","['sudden', 'gradual']",5780
log_2248_1708943111.xes,[],[],[],[],,,,,[],[],1501
log_1748_1708943109.xes,"[(1441, 1771)]","[(1471, 1779)]",['gradual'],['gradual'],1.0,1.0,1.0,38.0,['gradual'],['gradual'],3153
log_1951_1708943104.xes,"[(1141, 1673), (5967, 6537), (3497, 4067)]","[(1192, 1721), (3528, 4103), (5988, 6562)]","['gradual', 'gradual', 'gradual']","['gradual', 'gradual', 'gradual']",1.0,1.0,1.0,70.66666666666667,"['gradual', 'gradual', 'gradual']","['gradual', 'gradual', 'gradual']",7620
log_2247_1708943106.xes,"[(4174, 4603), (1639, 2185)]","[(1672, 2239), (4223, 4590), (6324, 6324)]","['gradual', 'gradual']","['gradual', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,74.5,"['gradual', 'gradual', nan]","['gradual', 'gradual', 'sudden']",7892
log_2100_1708943109.xes,[],[],[],[],,,,,[],[],1756
log_1915_1708943109.xes,[],[],[],[],,,,,[],[],3350
log_1857_1708943109.xes,"[(1037, 1443)]","[(1067, 1450)]",['gradual'],['gradual'],1.0,1.0,1.0,37.0,['gradual'],['gradual'],2925
log_1858_1708943111.xes,[],[],[],[],,,,,[],[],1033
log_1628_1708943106.xes,"[(3753, 3753), (1989, 2521)]","[(1992, 2531), (3798, 3798)]","['sudden', 'gradual']","['gradual', 'sudden']",1.0,1.0,1.0,51.5,"['sudden', 'gradual']","['sudden', 'gradual']",5778
log_1780_1708943109.xes,"[(4005, 4005)]","[(1954, 2461), (4037, 4037)]",['sudden'],"['gradual', 'sudden']",0.6666666666666666,1.0,0.5,64.0,"['sudden', nan]","['sudden', 'gradual']",5760
log_1629_1708943110.xes,"[(2584, 3130), (1324, 1324)]","[(1348, 1348), (2617, 3175)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,63.0,"['gradual', 'sudden']","['gradual', 'sudden']",4350
log_2361_1708943113.xes,[],[],[],[],,,,,[],[],1298
log_1706_1708943106.xes,"[(1291, 1291)]","[(1310, 1310)]",['sudden'],['sudden'],1.0,1.0,1.0,38.0,['sudden'],['sudden'],3024
log_2027_1708943110.xes,"[(1905, 1905)]","[(1933, 1933)]",['sudden'],['sudden'],1.0,1.0,1.0,56.0,['sudden'],['sudden'],2994
log_2509_1708943110.xes,[],[],[],[],,,,,[],[],2272
log_2360_1708943108.xes,"[(3826, 3826), (2826, 2826), (1426, 1426)]","[(1441, 1441), (2834, 2834), (3866, 3866)]","['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",1.0,1.0,1.0,42.0,"['sudden', 'sudden', 'sudden']","['sudden', 'sudden', 'sudden']",5082
log_2132_1708943108.xes,"[(3667, 3667)]","[(1510, 2033), (3675, 3675), (5664, 6118)]",['sudden'],"['gradual', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,16.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",7900
log_1707_1708943111.xes,[],[],[],[],,,,,[],[],1598
log_2434_1708943108.xes,"[(5739, 5739)]","[(1897, 1897), (3546, 4034), (5769, 5769)]",['sudden'],"['sudden', 'gradual', 'sudden']",0.5,1.0,0.3333333333333333,60.0,"['sudden', nan, nan]","['sudden', 'sudden', 'gradual']",7712
log_1952_1708943110.xes,"[(2707, 2707), (1233, 1233)]","[(1238, 1238), (2737, 2737)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,35.0,"['sudden', 'sudden']","['sudden', 'sudden']",4590
log_1894_1708943110.xes,"[(1436, 1961)]","[(1454, 1986), (3235, 3597), (5057, 5433)]",['gradual'],"['gradual', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,43.0,"['gradual', nan, nan]","['gradual', 'gradual', 'gradual']",7179
log_2284_1708943105.xes,"[(2822, 3287), (4558, 5023), (1489, 1489)]","[(1549, 1549), (2893, 3328), (4572, 5064)]","['gradual', 'gradual', 'sudden']","['sudden', 'gradual', 'gradual']",1.0,1.0,1.0,95.66666666666667,"['gradual', 'gradual', 'sudden']","['gradual', 'gradual', 'sudden']",6376
log_2133_1708943113.xes,"[(1597, 2072)]","[(1591, 2067)]",['gradual'],['gradual'],1.0,1.0,1.0,11.0,['gradual'],['gradual'],3814
log_2101_1708943110.xes,"[(1141, 1141), (2501, 2921)]","[(1163, 1163), (2516, 2930)]","['sudden', 'gradual']","['sudden', 'gradual']",1.0,1.0,1.0,34.0,"['sudden', 'gradual']","['sudden', 'gradual']",4050
log_1668_1708943108.xes,"[(1261, 1261)]","[(1288, 1288), (2896, 3437), (4753, 5335)]",['sudden'],"['sudden', 'gradual', 'gradual']",0.5,1.0,0.3333333333333333,54.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",7224
log_1859_1708943112.xes,"[(1270, 1594), (2863, 2863)]","[(1284, 1670), (2866, 2866), (3936, 3936)]","['gradual', 'sudden']","['gradual', 'sudden', 'sudden']",0.8,1.0,0.6666666666666666,48.0,"['gradual', 'sudden', nan]","['gradual', 'sudden', 'sudden']",5534
log_2171_1708943105.xes,[],[],[],[],,,,,[],[],7952
log_1708_1708943114.xes,[],[],[],[],,,,,[],[],1443
log_1895_1708943113.xes,"[(1158, 1158)]","[(1169, 1169)]",['sudden'],['sudden'],1.0,1.0,1.0,22.0,['sudden'],['sudden'],2774
log_2362_1708943113.xes,[],[],[],[],,,,,[],[],2374
log_2285_1708943113.xes,"[(1665, 2097)]","[(1618, 2122)]",['gradual'],['gradual'],1.0,1.0,1.0,72.0,['gradual'],['gradual'],3249
log_1588_1708943111.xes,[],[],[],[],,,,,[],[],7492
log_2065_1708943116.xes,[],[],[],[],,,,,[],[],3186
log_2064_1708943108.xes,[],[],[],[],,,,,[],[],6160
log_2102_1708943115.xes,"[(1276, 1684)]","[(1365, 1736)]",['gradual'],['gradual'],1.0,1.0,1.0,141.0,['gradual'],['gradual'],3423
log_1781_1708943112.xes,[],[],[],[],,,,,[],[],4638
log_2511_1708943117.xes,"[(3145, 3145), (1441, 1441)]","[(1469, 1469), (3172, 3172)]","['sudden', 'sudden']","['sudden', 'sudden']",1.0,1.0,1.0,55.0,"['sudden', 'sudden']","['sudden', 'sudden']",4982
log_2510_1708943113.xes,"[(3147, 3719)]","[(1465, 1780), (3150, 3732)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,16.0,"['gradual', nan]","['gradual', 'gradual']",5337
log_1953_1708943114.xes,"[(1425, 1425)]","[(1435, 1435)]",['sudden'],['sudden'],1.0,1.0,1.0,20.0,['sudden'],['sudden'],3283
log_2471_1708943104.xes,[],"[(1712, 1712), (3527, 4081), (6023, 6584)]",[],"['sudden', 'gradual', 'gradual']",,,,,"[nan, nan, nan]","['sudden', 'gradual', 'gradual']",8377
log_2028_1708943112.xes,"[(1827, 1827)]","[(1859, 1859), (2936, 2936)]",['sudden'],"['sudden', 'sudden']",0.6666666666666666,1.0,0.5,64.0,"['sudden', nan]","['sudden', 'sudden']",4491
log_1990_1708943108.xes,"[(3361, 3817)]","[(1086, 1612), (3369, 3878)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,69.0,"['gradual', nan]","['gradual', 'gradual']",4948
log_1589_1708943115.xes,"[(1489, 1489)]","[(1492, 1492)]",['sudden'],['sudden'],1.0,1.0,1.0,6.0,['sudden'],['sudden'],3339
log_1443_1708943111.xes,"[(3442, 3814), (4868, 4868), (1241, 1799)]","[(1238, 1832), (3446, 3838), (4899, 4899)]","['gradual', 'sudden', 'gradual']","['gradual', 'gradual', 'sudden']",1.0,1.0,1.0,42.0,"['gradual', 'sudden', 'gradual']","['gradual', 'sudden', 'gradual']",6397
log_2398_1708943118.xes,[],[],[],[],,,,,[],[],3242
log_1896_1708943116.xes,"[(2814, 2814), (1132, 1683), (4206, 4206)]","[(1085, 1683), (2849, 2849), (4238, 4238)]","['sudden', 'gradual', 'sudden']","['gradual', 'sudden', 'sudden']",1.0,1.0,1.0,60.333333333333336,"['sudden', 'gradual', 'sudden']","['sudden', 'gradual', 'sudden']",5972
log_2397_1708943108.xes,"[(2521, 3025)]","[(1094, 1487), (2540, 3066)]",['gradual'],"['gradual', 'gradual']",0.6666666666666666,1.0,0.5,60.0,"['gradual', nan]","['gradual', 'gradual']",4870
log_2029_1708943118.xes,[],[],[],[],,,,,[],[],7612
log_2135_1708943122.xes,[],[],[],[],,,,,[],[],3844
log_1590_1708943119.xes,[],[],[],[],,,,,[],[],4080
log_2134_1708943116.xes,"[(1546, 1546)]","[(1559, 1559)]",['sudden'],['sudden'],1.0,1.0,1.0,26.0,['sudden'],['sudden'],3049
log_1591_1708943121.xes,[],[],[],[],,,,,[],[],6024
log_2473_1708943123.xes,[],[],[],[],,,,,[],[],1123
log_2172_1708943115.xes,"[(1825, 2281)]","[(1791, 2317)]",['gradual'],['gradual'],1.0,1.0,1.0,70.0,['gradual'],['gradual'],3993
log_1897_1708943120.xes,"[(1844, 2243)]","[(1933, 2254)]",['gradual'],['gradual'],1.0,1.0,1.0,100.0,['gradual'],['gradual'],3946
log_1992_1708943123.xes,[],[],[],[],,,,,[],[],1048
log_1444_1708943118.xes,"[(2600, 3060), (1542, 1542)]","[(1558, 1558), (2610, 3136)]","['gradual', 'sudden']","['sudden', 'gradual']",1.0,1.0,1.0,59.0,"['gradual', 'sudden']","['gradual', 'sudden']",4661
log_2286_1708943116.xes,"[(5249, 5249), (3393, 3969), (1537, 2113)]","[(1556, 2126), (3405, 3974), (5286, 5286)]","['sudden', 'gradual', 'gradual']","['gradual', 'gradual', 'sudden']",1.0,1.0,1.0,41.0,"['sudden', 'gradual', 'gradual']","['sudden', 'gradual', 'gradual']",6435
log_2363_1708943115.xes,[],[],[],[],,,,,[],[],7344
log_2324_1708943110.xes,"[(5846, 5846), (1821, 2276)]","[(1902, 2280), (3863, 4333), (5876, 5876)]","['sudden', 'gradual']","['gradual', 'gradual', 'sudden']",0.8,1.0,0.6666666666666666,72.5,"['sudden', 'gradual', nan]","['sudden', 'gradual', 'gradual']",7118
log_2472_1708943117.xes,"[(2495, 2495)]","[(1041, 1375), (2518, 2518), (3897, 4307)]",['sudden'],"['gradual', 'sudden', 'gradual']",0.5,1.0,0.3333333333333333,46.0,"['sudden', nan, nan]","['sudden', 'gradual', 'gradual']",5934
log_2399_1708943120.xes,"[(1486, 1486)]","[(1528, 1528), (3189, 3597)]",['sudden'],"['sudden', 'gradual']",0.6666666666666666,1.0,0.5,84.0,"['sudden', nan]","['sudden', 'gradual']",5409
log_1991_1708943118.xes,"[(1841, 1841)]","[(1845, 1845)]",['sudden'],['sudden'],1.0,1.0,1.0,8.0,['sudden'],['sudden'],3310
